q(A-1)	I(q)20230413_0_00012.edf{0}_circles_16_division_ExposureTime	Sig(q)20230413_0_00012.edf{0}_circles_16	2Theta(degrees)
0.02308	0.00952	0.33874	0.32445
0.02336	0.00916	0.33099	0.32840
0.02364	0.00901	0.32718	0.33236
0.02392	0.00870	0.31874	0.33632
0.02420	0.00858	0.31663	0.34027
0.02448	0.00879	0.31655	0.34423
0.02476	0.00828	0.30713	0.34819
0.02504	0.00819	0.30402	0.35214
0.02533	0.00803	0.29904	0.35610
0.02561	0.00792	0.29639	0.36006
0.02589	0.00751	0.28584	0.36401
0.02617	0.00738	0.28325	0.36797
0.02645	0.00754	0.28443	0.37193
0.02673	0.00722	0.27677	0.37588
0.02701	0.00688	0.26952	0.37984
0.02730	0.00676	0.26516	0.38380
0.02758	0.00700	0.26986	0.38775
0.02786	0.00653	0.25845	0.39171
0.02814	0.00658	0.25848	0.39567
0.02842	0.00645	0.25528	0.39962
0.02870	0.00620	0.24846	0.40358
0.02898	0.00634	0.25108	0.40753
0.02927	0.00602	0.24251	0.41149
0.02955	0.00592	0.24024	0.41545
0.02983	0.00576	0.23586	0.41940
0.03011	0.00568	0.23310	0.42336
0.03039	0.00561	0.23098	0.42732
0.03067	0.00533	0.22355	0.43127
0.03095	0.00528	0.22243	0.43523
0.03124	0.00537	0.22277	0.43919
0.03152	0.00507	0.21586	0.44314
0.03180	0.00490	0.21141	0.44710
0.03208	0.00489	0.21001	0.45106
0.03236	0.00464	0.20458	0.45501
0.03264	0.00455	0.20094	0.45897
0.03292	0.00442	0.19768	0.46293
0.03321	0.00448	0.19803	0.46688
0.03349	0.00419	0.19089	0.47084
0.03377	0.00418	0.19031	0.47480
0.03405	0.00412	0.18744	0.47875
0.03433	0.00390	0.18251	0.48271
0.03461	0.00401	0.18393	0.48666
0.03489	0.00386	0.17996	0.49062
0.03517	0.00372	0.17597	0.49458
0.03546	0.00352	0.17008	0.49853
0.03574	0.00341	0.16753	0.50249
0.03602	0.00335	0.16499	0.50645
0.03630	0.00321	0.16118	0.51040
0.03658	0.00325	0.16133	0.51436
0.03686	0.00315	0.15839	0.51832
0.03714	0.00297	0.15385	0.52227
0.03743	0.00306	0.15481	0.52623
0.03771	0.00293	0.15131	0.53018
0.03799	0.00274	0.14574	0.53414
0.03827	0.00267	0.14347	0.53810
0.03855	0.00267	0.14311	0.54205
0.03883	0.00248	0.13692	0.54601
0.03911	0.00245	0.13641	0.54997
0.03940	0.00221	0.12868	0.55392
0.03968	0.00223	0.12906	0.55788
0.03996	0.00220	0.12753	0.56184
0.04024	0.00216	0.12585	0.56579
0.04052	0.00209	0.12401	0.56975
0.04080	0.00205	0.12183	0.57370
0.04108	0.00193	0.11817	0.57766
0.04137	0.00183	0.11446	0.58162
0.04165	0.00196	0.11806	0.58557
0.04193	0.00185	0.11483	0.58953
0.04221	0.00172	0.10989	0.59349
0.04249	0.00160	0.10607	0.59744
0.04277	0.00164	0.10688	0.60140
0.04305	0.00156	0.10372	0.60536
0.04333	0.00149	0.10132	0.60931
0.04362	0.00147	0.10002	0.61327
0.04390	0.00144	0.09907	0.61722
0.04418	0.00146	0.09933	0.62118
0.04446	0.00141	0.09736	0.62514
0.04474	0.00122	0.09029	0.62909
0.04502	0.00121	0.08959	0.63305
0.04530	0.00117	0.08805	0.63701
0.04559	0.00115	0.08682	0.64096
0.04587	0.00116	0.08713	0.64492
0.04615	0.00111	0.08493	0.64887
0.04643	0.00106	0.08272	0.65283
0.04671	0.00101	0.08052	0.65679
0.04699	0.00096	0.07822	0.66074
0.04727	0.00100	0.07959	0.66470
0.04756	0.00092	0.07617	0.66865
0.04784	0.00087	0.07392	0.67261
0.04812	0.00086	0.07309	0.67657
0.04840	0.00084	0.07223	0.68052
0.04868	0.00081	0.07066	0.68448
0.04896	0.00078	0.06912	0.68844
0.04924	0.00074	0.06749	0.69239
0.04953	0.00073	0.06660	0.69635
0.04981	0.00072	0.06589	0.70030
0.05009	0.00074	0.06670	0.70426
0.05037	0.00067	0.06298	0.70822
0.05065	0.00063	0.06128	0.71217
0.05093	0.00061	0.05998	0.71613
0.05121	0.00062	0.06060	0.72008
0.05149	0.00061	0.05996	0.72404
0.05178	0.00057	0.05812	0.72800
0.05206	0.00053	0.05833	0.73195
0.05234	0.00048	0.05574	0.73591
0.05262	0.00052	0.05891	0.73986
0.05290	0.00048	0.05675	0.74382
0.05318	0.00048	0.05696	0.74778
0.05346	0.00047	0.05680	0.75173
0.05375	0.00046	0.05647	0.75569
0.05403	0.00038	0.05204	0.75964
0.05431	0.00038	0.05178	0.76360
0.05459	0.00041	0.05371	0.76756
0.05487	0.00043	0.05578	0.77151
0.05515	0.00042	0.05496	0.77547
0.05543	0.00038	0.05234	0.77942
0.05571	0.00035	0.05035	0.78338
0.05600	0.00036	0.05127	0.78734
0.05628	0.00034	0.05006	0.79129
0.05656	0.00036	0.05165	0.79525
0.05684	0.00035	0.05073	0.79920
0.05712	0.00034	0.05006	0.80316
0.05740	0.00032	0.04870	0.80712
0.05768	0.00033	0.04985	0.81107
0.05797	0.00037	0.05307	0.81503
0.05825	0.00031	0.04856	0.81898
0.05853	0.00030	0.04747	0.82294
0.05881	0.00027	0.04586	0.82690
0.05909	0.00031	0.04880	0.83085
0.05937	0.00032	0.04966	0.83481
0.05965	0.00031	0.04882	0.83876
0.05993	0.00032	0.04985	0.84272
0.06022	0.00031	0.04915	0.84668
0.06050	0.00026	0.04517	0.85063
0.06078	0.00028	0.04675	0.85459
0.06106	0.00029	0.04733	0.85854
0.06134	0.00026	0.04481	0.86250
0.06162	0.00027	0.04639	0.86645
0.06190	0.00031	0.04898	0.87041
0.06219	0.00031	0.04945	0.87437
0.06247	0.00022	0.04200	0.87832
0.06275	0.00025	0.04473	0.88228
0.06303	0.00026	0.04547	0.88623
0.06331	0.00026	0.04534	0.89019
0.06359	0.00022	0.04213	0.89415
0.06387	0.00027	0.04669	0.89810
0.06415	0.00030	0.04907	0.90206
0.06444	0.00027	0.04695	0.90601
0.06472	0.00025	0.04488	0.90997
0.06500	0.00028	0.04718	0.91392
0.06528	0.00025	0.04467	0.91788
0.06556	0.00027	0.04643	0.92184
0.06584	0.00027	0.04704	0.92579
0.06612	0.00028	0.04794	0.92975
0.06641	0.00027	0.04679	0.93370
0.06669	0.00028	0.04795	0.93766
0.06697	0.00030	0.04925	0.94161
0.06725	0.00028	0.04775	0.94557
0.06753	0.00029	0.04839	0.94952
0.06781	0.00028	0.04767	0.95348
0.06809	0.00031	0.05034	0.95744
0.06837	0.00031	0.05015	0.96139
0.06866	0.00028	0.04735	0.96535
0.06894	0.00024	0.04480	0.96930
0.06922	0.00027	0.04735	0.97326
0.06950	0.00030	0.04984	0.97721
0.06978	0.00029	0.04878	0.98117
0.07006	0.00031	0.05062	0.98513
0.07034	0.00032	0.05197	0.98908
0.07063	0.00029	0.04925	0.99304
0.07091	0.00024	0.04443	0.99699
0.07119	0.00027	0.04729	1.00095
0.07147	0.00027	0.04758	1.00490
0.07175	0.00028	0.04822	1.00886
0.07203	0.00026	0.04625	1.01281
0.07231	0.00028	0.04860	1.01677
0.07259	0.00027	0.04748	1.02072
0.07288	0.00031	0.05108	1.02468
0.07316	0.00028	0.04827	1.02864
0.07344	0.00030	0.04962	1.03259
0.07372	0.00029	0.04959	1.03655
0.07400	0.00028	0.04891	1.04050
0.07428	0.00028	0.04863	1.04446
0.07456	0.00027	0.04775	1.04841
0.07484	0.00025	0.04538	1.05237
0.07513	0.00028	0.04841	1.05632
0.07541	0.00032	0.05197	1.06028
0.07569	0.00030	0.05044	1.06423
0.07597	0.00028	0.04889	1.06819
0.07625	0.00028	0.04863	1.07214
0.07653	0.00030	0.05070	1.07610
0.07681	0.00028	0.04896	1.08006
0.07710	0.00028	0.04892	1.08401
0.07738	0.00026	0.04688	1.08797
0.07766	0.00029	0.04961	1.09192
0.07794	0.00030	0.05069	1.09588
0.07822	0.00029	0.04964	1.09983
0.07850	0.00027	0.04786	1.10379
0.07878	0.00030	0.05089	1.10774
0.07906	0.00030	0.05089	1.11170
0.07935	0.00028	0.04875	1.11565
0.07963	0.00027	0.04780	1.11961
0.07991	0.00024	0.04561	1.12356
0.08019	0.00025	0.04642	1.12752
0.08047	0.00026	0.04724	1.13147
0.08075	0.00027	0.04770	1.13543
0.08103	0.00031	0.05165	1.13938
0.08131	0.00029	0.05002	1.14334
0.08160	0.00031	0.05138	1.14729
0.08188	0.00034	0.05362	1.15125
0.08216	0.00031	0.05126	1.15520
0.08244	0.00030	0.05062	1.15916
0.08272	0.00025	0.04628	1.16311
0.08300	0.00024	0.04550	1.16707
0.08328	0.00025	0.04602	1.17102
0.08356	0.00024	0.04572	1.17498
0.08385	0.00022	0.04382	1.17893
0.08413	0.00024	0.04564	1.18289
0.08441	0.00029	0.04994	1.18685
0.08469	0.00032	0.05291	1.19080
0.08497	0.00029	0.05038	1.19476
0.08525	0.00024	0.04534	1.19871
0.08553	0.00023	0.04489	1.20267
0.08582	0.00028	0.04880	1.20662
0.08610	0.00027	0.04809	1.21057
0.08638	0.00028	0.04899	1.21453
0.08666	0.00026	0.04734	1.21848
0.08694	0.00026	0.04776	1.22244
0.08722	0.00024	0.04563	1.22639
0.08750	0.00026	0.04716	1.23035
0.08778	0.00024	0.04580	1.23430
0.08807	0.00024	0.04561	1.23826
0.08835	0.00027	0.04873	1.24221
0.08863	0.00031	0.05160	1.24617
0.08891	0.00028	0.04947	1.25012
0.08919	0.00027	0.04887	1.25408
0.08947	0.00025	0.04623	1.25803
0.08975	0.00028	0.04906	1.26199
0.09003	0.00030	0.05097	1.26594
0.09032	0.00026	0.04759	1.26990
0.09060	0.00028	0.04980	1.27385
0.09088	0.00024	0.04613	1.27781
0.09116	0.00023	0.04450	1.28176
0.09144	0.00019	0.04024	1.28572
0.09172	0.00025	0.04623	1.28967
0.09200	0.00030	0.05079	1.29363
0.09228	0.00025	0.04654	1.29758
0.09257	0.00024	0.04596	1.30154
0.09285	0.00022	0.04393	1.30549
0.09313	0.00024	0.04603	1.30945
0.09341	0.00025	0.04663	1.31340
0.09369	0.00026	0.04764	1.31735
0.09397	0.00026	0.04776	1.32131
0.09425	0.00028	0.04910	1.32526
0.09453	0.00023	0.04523	1.32922
0.09482	0.00023	0.04527	1.33317
0.09510	0.00025	0.04678	1.33713
0.09538	0.00019	0.04048	1.34108
0.09566	0.00022	0.04390	1.34504
0.09594	0.00023	0.04518	1.34899
0.09622	0.00021	0.04326	1.35295
0.09650	0.00022	0.04409	1.35690
0.09678	0.00024	0.04568	1.36085
0.09706	0.00021	0.04285	1.36481
0.09735	0.00022	0.04391	1.36876
0.09763	0.00021	0.04325	1.37272
0.09791	0.00021	0.04253	1.37667
0.09819	0.00018	0.03978	1.38063
0.09847	0.00021	0.04249	1.38458
0.09875	0.00020	0.04201	1.38854
0.09903	0.00021	0.04347	1.39249
0.09931	0.00020	0.04170	1.39644
0.09960	0.00020	0.04199	1.40040
0.09988	0.00021	0.04320	1.40435
0.10016	0.00022	0.04379	1.40831
0.10044	0.00024	0.04597	1.41226
0.10072	0.00024	0.04567	1.41622
0.10100	0.00020	0.04249	1.42017
0.10128	0.00023	0.04508	1.42412
0.10156	0.00022	0.04426	1.42808
0.10185	0.00024	0.04597	1.43203
0.10213	0.00025	0.04723	1.43599
0.10241	0.00023	0.04517	1.43994
0.10269	0.00022	0.04438	1.44390
0.10297	0.00019	0.04140	1.44785
0.10325	0.00020	0.04236	1.45180
0.10353	0.00021	0.04262	1.45576
0.10381	0.00024	0.04605	1.45971
0.10410	0.00023	0.04530	1.46367
0.10438	0.00019	0.04131	1.46762
0.10466	0.00020	0.04231	1.47157
0.10494	0.00021	0.04264	1.47553
0.10522	0.00025	0.04698	1.47948
0.10550	0.00020	0.04243	1.48344
0.10578	0.00020	0.04204	1.48739
0.10606	0.00017	0.03862	1.49135
0.10634	0.00016	0.03758	1.49530
0.10663	0.00017	0.03844	1.49925
0.10691	0.00019	0.04092	1.50321
0.10719	0.00019	0.04116	1.50716
0.10747	0.00014	0.03550	1.51112
0.10775	0.00016	0.03711	1.51507
0.10803	0.00018	0.04008	1.51902
0.10831	0.00017	0.03897	1.52298
0.10859	0.00021	0.04301	1.52693
0.10888	0.00023	0.04561	1.53088
0.10916	0.00019	0.04132	1.53484
0.10944	0.00021	0.04336	1.53879
0.10972	0.00019	0.04142	1.54275
0.11000	0.00020	0.04205	1.54670
0.11028	0.00022	0.04428	1.55065
0.11056	0.00020	0.04238	1.55461
0.11084	0.00024	0.04598	1.55856
0.11113	0.00023	0.04572	1.56252
0.11141	0.00018	0.03956	1.56647
0.11169	0.00017	0.03884	1.57042
0.11197	0.00021	0.04324	1.57438
0.11225	0.00015	0.03677	1.57833
0.11253	0.00015	0.03652	1.58228
0.11281	0.00017	0.03842	1.58624
0.11309	0.00018	0.04023	1.59019
0.11337	0.00022	0.04447	1.59415
0.11366	0.00021	0.04336	1.59810
0.11394	0.00020	0.04201	1.60205
0.11422	0.00020	0.04189	1.60601
0.11450	0.00022	0.04414	1.60996
0.11478	0.00019	0.04087	1.61391
0.11506	0.00020	0.04171	1.61787
0.11534	0.00018	0.04063	1.62182
0.11562	0.00021	0.04371	1.62577
0.11590	0.00020	0.04178	1.62973
0.11619	0.00020	0.04178	1.63368
0.11647	0.00019	0.04127	1.63763
0.11675	0.00017	0.03940	1.64159
0.11703	0.00017	0.03890	1.64554
0.11731	0.00016	0.03759	1.64949
0.11759	0.00017	0.03888	1.65345
0.11787	0.00018	0.04031	1.65740
0.11815	0.00019	0.04173	1.66135
0.11844	0.00019	0.04166	1.66531
0.11872	0.00017	0.03905	1.66926
0.11900	0.00017	0.03943	1.67322
0.11928	0.00020	0.04233	1.67717
0.11956	0.00020	0.04256	1.68112
0.11984	0.00019	0.04155	1.68508
0.12012	0.00020	0.04195	1.68903
0.12040	0.00017	0.03954	1.69298
0.12068	0.00020	0.04220	1.69693
0.12097	0.00019	0.04102	1.70089
0.12125	0.00015	0.03696	1.70484
0.12153	0.00015	0.03695	1.70879
0.12181	0.00022	0.04446	1.71275
0.12209	0.00024	0.04604	1.71670
0.12237	0.00021	0.04345	1.72065
0.12265	0.00017	0.03949	1.72461
0.12293	0.00020	0.04195	1.72856
0.12321	0.00015	0.03675	1.73251
0.12350	0.00019	0.04149	1.73647
0.12378	0.00020	0.04257	1.74042
0.12406	0.00018	0.03989	1.74437
0.12434	0.00018	0.04043	1.74833
0.12462	0.00017	0.03892	1.75228
0.12490	0.00019	0.04088	1.75623
0.12518	0.00020	0.04289	1.76018
0.12546	0.00019	0.04084	1.76414
0.12574	0.00016	0.03755	1.76809
0.12603	0.00017	0.03867	1.77204
0.12631	0.00016	0.03816	1.77600
0.12659	0.00014	0.03570	1.77995
0.12687	0.00015	0.03717	1.78390
0.12715	0.00017	0.03886	1.78786
0.12743	0.00017	0.03867	1.79181
0.12771	0.00018	0.04047	1.79576
0.12799	0.00015	0.03703	1.79971
0.12827	0.00016	0.03797	1.80367
0.12856	0.00018	0.04065	1.80762
0.12884	0.00018	0.04074	1.81157
0.12912	0.00016	0.03832	1.81552
0.12940	0.00016	0.03781	1.81948
0.12968	0.00021	0.04357	1.82343
0.12996	0.00020	0.04287	1.82738
0.13024	0.00018	0.03999	1.83134
0.13052	0.00019	0.04175	1.83529
0.13080	0.00017	0.03859	1.83924
0.13109	0.00015	0.03733	1.84319
0.13137	0.00017	0.03907	1.84715
0.13165	0.00015	0.03727	1.85110
0.13193	0.00016	0.03789	1.85505
0.13221	0.00019	0.04090	1.85900
0.13249	0.00014	0.03515	1.86296
0.13277	0.00017	0.03880	1.86691
0.13305	0.00017	0.03888	1.87086
0.13333	0.00016	0.03804	1.87481
0.13361	0.00018	0.04069	1.87877
0.13390	0.00019	0.04142	1.88272
0.13418	0.00017	0.03877	1.88667
0.13446	0.00018	0.04216	1.89062
0.13474	0.00016	0.04286	1.89458
0.13502	0.00017	0.04562	1.89853
0.13530	0.00018	0.04887	1.90248
0.13558	0.00020	0.05275	1.90643
0.13586	0.00013	0.04450	1.91039
0.13614	0.00012	0.04465	1.91434
0.13643	0.00019	0.05673	1.91829
0.13671	0.00016	0.05342	1.92224
0.13699	0.00013	0.04991	1.92619
0.13727	0.00015	0.05540	1.93015
0.13755	0.00017	0.05982	1.93410
0.13783	0.00025	0.07438	1.93805
0.13811	0.00022	0.07291	1.94200
0.13839	0.00023	0.07716	1.94596
0.13867	0.00018	0.07040	1.94991
0.13895	0.00022	0.07958	1.95386
0.13924	0.00018	0.07508	1.95781
0.13952	0.00022	0.08471	1.96176
0.13980	0.00020	0.08526	1.96572
0.14008	0.00023	0.09504	1.96967
0.14036	0.00022	0.09540	1.97362
0.14064	0.00022	0.09928	1.97757
0.14092	0.00015	0.08733	1.98152
0.14120	0.00010	0.07507	1.98548
0.14148	0.00019	0.10733	1.98943
0.14177	0.00013	0.09657	1.99338
0.14205	0.00016	0.11498	1.99733
0.14233	0.00012	0.10612	2.00128
0.14261	0.00015	0.13091	2.00524
0.14289	0.00015	0.14738	2.00919
0.14317	0.00023	0.20538	2.01314
0.14345	0.00022	0.24289	2.01709
0.14373	0.00011	0.24015	2.02104
0.14401	0.00000	0.00000	2.02500
