#####################################################################################################
# NeXus source file: integrado
# NXdata: name =  img#_0_#_circles_20
#
#
# Exposure_msec                                     1800000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.54189
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00019.edf{0}_circles_20            Sig(q)20230413_0_00019.edf{0}_circles_20          2Theta(degrees)     
0.0                 nan                                               nan                                               0.0                 
0.000281409486013   nan                                               nan                                               0.00395671608868    
0.000562818969005   nan                                               nan                                               0.00791343213961    
0.000844228445959   nan                                               nan                                               0.0118701481151     
0.00112563791385    nan                                               nan                                               0.0158268639773     
0.00140704736967    nan                                               nan                                               0.0197835796886     
0.00168845681039    nan                                               nan                                               0.0237402952112     
0.00196986623299    nan                                               nan                                               0.0276970105074     
0.00225127563446    nan                                               nan                                               0.0316537255393     
0.00253268501176    nan                                               nan                                               0.0356104402694     
0.0028140943619     nan                                               nan                                               0.0395671546598     
0.00309550368183    nan                                               nan                                               0.0435238686729     
0.00337691296855    nan                                               nan                                               0.0474805822708     
0.00365832221904    nan                                               nan                                               0.0514372954158     
0.00393973143027    nan                                               nan                                               0.0553940080703     
0.00422114059923    41.5000667954                                     13.7500627344                                     0.0593507201964     
0.00450254972289    46.3477596189                                     2.31798640507                                     0.0633074317564     
0.00478395879824    43.3339329972                                     1.24650382517                                     0.0672641427126     
0.00506536782226    37.6265227663                                     0.946194355373                                    0.0712208530272     
0.00534677679193    31.1750846223                                     0.831472202303                                    0.0751775626625     
0.00562818570422    27.2084141348                                     0.755554176016                                    0.0791342715808     
0.00590959455612    23.2211201048                                     0.680291717899                                    0.0830909797444     
0.00619100334462    21.0233830301                                     0.627139272155                                    0.0870476871154     
0.00647241206668    17.1677405007                                     0.556386413169                                    0.0910043936561     
0.00675382071929    15.8364499755                                     0.519663932715                                    0.0949610993289     
0.00703522929943    14.282332544                                      0.488169553564                                    0.0989178040959     
0.00731663780409    12.2031467365                                     0.447148186082                                    0.102874507919      
0.00759804623023    11.7054349231                                     0.430403029373                                    0.106831210762      
0.00787945457485    10.6731320153                                     0.407923591967                                    0.110787912585      
0.00816086283492    10.2135374835                                     0.392223748031                                    0.114744613352      
0.00844227100743    8.91842041785                                     0.36422855923                                     0.118701313024      
0.00872367908934    8.56759627742                                     0.35233391573                                     0.122658011564      
0.00900508707765    7.22551977888                                     0.31891506494                                     0.126614708935      
0.00928649496934    7.64456859919                                     0.32653342794                                     0.130571405097      
0.00956790276138    6.89182384605                                     0.304796323292                                    0.134528100015      
0.00984931045076    5.80620538159                                     0.278786709019                                    0.138484793649      
0.0101307180344     5.60419736028                                     0.269643118862                                    0.142441485962      
0.0104121255094     5.47308825452                                     0.263871675621                                    0.146398176917      
0.0106935328727     5.08701229743                                     0.25290318556                                     0.150354866475      
0.0109749401212     4.78218285055                                     0.241622401475                                    0.1543115546        
0.011256347252      4.63255532568                                     0.23691381607                                     0.158268241252      
0.011537754262      4.38751635302                                     0.227007692247                                    0.162224926395      
0.0118191611482     3.91897496053                                     0.213445151813                                    0.166181609991      
0.0121005679075     3.92465069134                                     0.211946507976                                    0.170138292002      
0.012381974537      3.581313426                                       0.199732924453                                    0.17409497239       
0.0126633810337     3.47480145929                                     0.195953704714                                    0.178051651117      
0.0129447873945     3.38879846928                                     0.190951572961                                    0.182008328146      
0.0132261936164     3.17994345972                                     0.184335690913                                    0.18596500344       
0.0135075996964     3.33766696256                                     0.187152898071                                    0.189921676959      
0.0137890056314     3.2455919343                                      0.182228873871                                    0.193878348668      
0.0140704114185     2.93765872037                                     0.17301163873                                     0.197835018527      
0.0143518170546     2.79189152818                                     0.16649585036                                     0.201791686499      
0.0146332225367     2.82244595268                                     0.166965036764                                    0.205748352546      
0.0149146278618     2.64045849498                                     0.159524144825                                    0.209705016631      
0.0151960330268     2.71538644638                                     0.160736175106                                    0.213661678716      
