q(A-1)	I(q)20230413_0_00004.edf{0}_circles_12_division_ExposureTime	Sig(q)20230413_0_00004.edf{0}_circles_12	2Theta(degrees)
0.02336	0.14124	0.03207	0.32840
0.02364	0.16341	0.03432	0.33236
0.02392	0.14283	0.03183	0.33632
0.02420	0.12955	0.03027	0.34027
0.02448	0.18066	0.03535	0.34423
0.02476	0.21998	0.03896	0.34819
0.02504	0.18988	0.03597	0.35214
0.02533	0.19262	0.03599	0.35610
0.02561	0.17258	0.03397	0.36006
0.02589	0.12226	0.02833	0.36401
0.02617	0.21740	0.03777	0.36797
0.02645	0.18576	0.03461	0.37193
0.02673	0.22902	0.03828	0.37588
0.02701	0.19329	0.03501	0.37984
0.02730	0.19548	0.03497	0.38380
0.02758	0.17264	0.03283	0.38775
0.02786	0.21905	0.03662	0.39171
0.02814	0.19773	0.03473	0.39567
0.02842	0.23682	0.03781	0.39962
0.02870	0.32045	0.04377	0.40358
0.02898	0.28676	0.04127	0.40753
0.02927	0.25358	0.03848	0.41149
0.02955	0.21372	0.03532	0.41545
0.02983	0.20655	0.03446	0.41940
0.03011	0.22466	0.03583	0.42336
0.03039	0.18138	0.03206	0.42732
0.03067	0.18549	0.03220	0.43127
0.03095	0.17877	0.03161	0.43523
0.03124	0.21304	0.03420	0.43919
0.03152	0.18928	0.03219	0.44314
0.03180	0.16527	0.02992	0.44710
0.03208	0.18392	0.03141	0.45106
0.03236	0.16204	0.02945	0.45501
0.03264	0.17757	0.03055	0.45897
0.03292	0.20289	0.03266	0.46293
0.03321	0.18623	0.03109	0.46688
0.03349	0.21014	0.03292	0.47084
0.03377	0.19232	0.03140	0.47480
0.03405	0.19226	0.03115	0.47875
0.03433	0.15520	0.02802	0.48271
0.03461	0.17091	0.02917	0.48666
0.03489	0.15161	0.02743	0.49062
0.03517	0.12272	0.02457	0.49458
0.03546	0.19429	0.03075	0.49853
0.03574	0.19181	0.03055	0.50249
0.03602	0.17996	0.02934	0.50645
0.03630	0.22917	0.03310	0.51040
0.03658	0.20456	0.03110	0.51436
0.03686	0.20900	0.03133	0.51832
0.03714	0.19199	0.02999	0.52227
0.03743	0.19569	0.03003	0.52623
0.03771	0.14996	0.02630	0.53018
0.03799	0.19369	0.02970	0.53414
0.03827	0.16961	0.02775	0.53810
0.03855	0.15716	0.02661	0.54205
0.03883	0.16730	0.02728	0.54601
0.03911	0.18747	0.02891	0.54997
0.03940	0.12647	0.02357	0.55392
0.03968	0.11053	0.02202	0.55788
0.03996	0.16513	0.02679	0.56184
0.04024	0.15053	0.02546	0.56579
0.04052	0.14242	0.02477	0.56975
0.04080	0.10950	0.02155	0.57370
0.04108	0.11323	0.02191	0.57766
0.04137	0.12819	0.02319	0.58162
0.04165	0.15674	0.02558	0.58557
0.04193	0.13828	0.02399	0.58953
0.04221	0.11747	0.02196	0.59349
0.04249	0.13462	0.02352	0.59744
0.04277	0.15918	0.02541	0.60140
0.04305	0.14230	0.02401	0.60536
0.04333	0.12850	0.02273	0.60931
0.04362	0.11898	0.02176	0.61327
0.04390	0.12250	0.02208	0.61722
0.04418	0.10393	0.02022	0.62118
0.04446	0.09480	0.01929	0.62514
0.04474	0.08305	0.01797	0.62909
0.04502	0.09598	0.01927	0.63305
0.04530	0.11900	0.02143	0.63701
0.04559	0.10665	0.02017	0.64096
0.04587	0.09389	0.01892	0.64492
0.04615	0.09178	0.01859	0.64887
0.04643	0.09964	0.01937	0.65283
0.04671	0.08264	0.01758	0.65679
0.04699	0.08052	0.01727	0.66074
0.04727	0.08284	0.01751	0.66470
0.04756	0.07535	0.01660	0.66865
0.04784	0.10084	0.01922	0.67261
0.04812	0.06884	0.01579	0.67657
0.04840	0.06763	0.01561	0.68052
0.04868	0.06492	0.01529	0.68448
0.04896	0.07752	0.01660	0.68844
0.04924	0.06205	0.01486	0.69239
0.04953	0.08074	0.01685	0.69635
0.04981	0.08007	0.01676	0.70030
0.05009	0.09732	0.01846	0.70426
0.05037	0.09284	0.01792	0.70822
0.05065	0.06940	0.01550	0.71217
0.05093	0.09416	0.01794	0.71613
0.05121	0.06813	0.01527	0.72008
0.05149	0.06635	0.01502	0.72404
0.05178	0.04897	0.01284	0.72800
0.05206	0.04638	0.01251	0.73195
0.05234	0.07905	0.01623	0.73591
0.05262	0.07411	0.01572	0.73986
0.05290	0.05161	0.01306	0.74382
0.05318	0.04937	0.01273	0.74778
0.05346	0.03928	0.01136	0.75173
0.05375	0.06958	0.01504	0.75569
0.05403	0.07553	0.01579	0.75964
0.05431	0.05391	0.01367	0.76360
0.05459	0.05788	0.01437	0.76756
0.05487	0.03692	0.01159	0.77151
0.05515	0.03081	0.01064	0.77547
0.05543	0.03822	0.01195	0.77942
0.05571	0.04363	0.01280	0.78338
0.05600	0.05964	0.01509	0.78734
0.05628	0.05580	0.01463	0.79129
0.05656	0.02827	0.01045	0.79525
0.05684	0.02851	0.01055	0.79920
0.05712	0.03503	0.01171	0.80316
0.05740	0.04139	0.01281	0.80712
0.05768	0.04477	0.01331	0.81107
0.05797	0.04455	0.01334	0.81503
0.05825	0.03832	0.01242	0.81898
0.05853	0.02662	0.01036	0.82294
0.05881	0.03010	0.01107	0.82690
0.05909	0.04177	0.01301	0.83085
0.05937	0.03589	0.01214	0.83481
0.05965	0.02908	0.01094	0.83876
0.05993	0.03461	0.01194	0.84272
0.06022	0.02405	0.01000	0.84668
0.06050	0.05343	0.01487	0.85063
0.06078	0.03259	0.01169	0.85459
0.06106	0.02166	0.00952	0.85854
0.06134	0.03109	0.01143	0.86250
0.06162	0.04443	0.01371	0.86645
0.06190	0.03130	0.01148	0.87041
0.06219	0.02419	0.01016	0.87437
0.06247	0.01979	0.00915	0.87832
0.06275	0.01405	0.00775	0.88228
0.06303	0.03435	0.01213	0.88623
0.06331	0.03717	0.01261	0.89019
0.06359	0.03270	0.01188	0.89415
0.06387	0.02043	0.00936	0.89810
0.06415	0.02307	0.01001	0.90206
0.06444	0.01664	0.00849	0.90601
0.06472	0.03506	0.01233	0.90997
0.06500	0.04033	0.01328	0.91392
0.06528	0.03655	0.01260	0.91788
0.06556	0.02195	0.00983	0.92184
0.06584	0.01569	0.00828	0.92579
0.06612	0.04824	0.01456	0.92975
0.06641	0.03281	0.01204	0.93370
0.06669	0.02603	0.01070	0.93766
0.06697	0.02597	0.01074	0.94161
0.06725	0.03947	0.01317	0.94557
0.06753	0.03630	0.01271	0.94952
0.06781	0.02028	0.00950	0.95348
0.06809	0.02130	0.00973	0.95744
0.06837	0.01098	0.00701	0.96139
0.06866	0.03241	0.01199	0.96535
0.06894	0.02573	0.01075	0.96930
0.06922	0.01365	0.00781	0.97326
0.06950	0.02421	0.01042	0.97721
0.06978	0.01962	0.00940	0.98117
0.07006	0.03246	0.01206	0.98513
0.07034	0.02035	0.00961	0.98908
0.07063	0.02826	0.01126	0.99304
0.07091	0.02465	0.01057	0.99699
0.07119	0.04768	0.01469	1.00095
0.07147	0.03941	0.01335	1.00490
0.07175	0.03285	0.01224	1.00886
0.07203	0.02955	0.01155	1.01281
0.07231	0.02241	0.01012	1.01677
0.07259	0.02359	0.01036	1.02072
0.07288	0.02203	0.01002	1.02468
0.07316	0.02240	0.01013	1.02864
0.07344	0.01979	0.00949	1.03259
0.07372	0.03841	0.01331	1.03655
0.07400	0.01741	0.00891	1.04050
0.07428	0.03360	0.01243	1.04446
0.07456	0.01783	0.00905	1.04841
0.07484	0.02884	0.01151	1.05237
0.07513	0.03199	0.01217	1.05632
0.07541	0.01755	0.00897	1.06028
0.07569	0.02080	0.00981	1.06423
0.07597	0.03773	0.01319	1.06819
0.07625	0.02775	0.01133	1.07214
0.07653	0.01975	0.00958	1.07610
0.07681	0.01715	0.00889	1.08006
0.07710	0.01913	0.00943	1.08401
0.07738	0.00844	0.00626	1.08797
0.07766	0.01364	0.00796	1.09192
0.07794	0.01798	0.00915	1.09588
0.07822	0.01324	0.00784	1.09983
0.07850	0.01994	0.00965	1.10379
0.07878	0.01280	0.00773	1.10774
0.07906	0.01949	0.00952	1.11170
0.07935	0.02273	0.01031	1.11565
0.07963	0.03378	0.01256	1.11961
0.07991	0.03746	0.01324	1.12356
0.08019	0.03599	0.01298	1.12752
0.08047	0.02685	0.01121	1.13147
0.08075	0.02600	0.01105	1.13543
0.08103	0.03208	0.01227	1.13938
0.08131	0.02114	0.00996	1.14334
0.08160	0.02524	0.01089	1.14729
0.08188	0.02123	0.01000	1.15125
0.08216	0.01999	0.00971	1.15520
0.08244	0.04554	0.01464	1.15916
0.08272	0.04000	0.01373	1.16311
0.08300	0.01958	0.00961	1.16707
0.08328	0.04292	0.01423	1.17102
0.08356	0.03415	0.01272	1.17498
0.08385	0.01987	0.00968	1.17893
0.08413	0.02555	0.01099	1.18289
0.08441	0.02700	0.01131	1.18685
0.08469	0.02806	0.01153	1.19080
0.08497	0.03423	0.01273	1.19476
0.08525	0.02823	0.01157	1.19871
0.08553	0.03106	0.01215	1.20267
0.08582	0.02692	0.01131	1.20662
0.08610	0.02865	0.01166	1.21057
0.08638	0.02266	0.01038	1.21453
0.08666	0.03375	0.01267	1.21848
0.08694	0.02801	0.01155	1.22244
0.08722	0.01130	0.00734	1.22639
0.08750	0.01373	0.00808	1.23035
0.08778	0.02312	0.01050	1.23430
0.08807	0.03124	0.01221	1.23826
0.08835	0.03857	0.01357	1.24221
0.08863	0.01657	0.00890	1.24617
0.08891	0.03887	0.01362	1.25012
0.08919	0.03368	0.01269	1.25408
0.08947	0.03305	0.01258	1.25803
0.08975	0.03131	0.01223	1.26199
0.09003	0.04170	0.01413	1.26594
0.09032	0.01832	0.00937	1.26990
0.09060	0.02581	0.01113	1.27385
0.09088	0.02459	0.01086	1.27781
0.09116	0.01983	0.00975	1.28176
0.09144	0.03290	0.01257	1.28572
0.09172	0.02867	0.01174	1.28967
0.09200	0.01559	0.00866	1.29363
0.09228	0.02953	0.01191	1.29758
0.09257	0.04103	0.01405	1.30154
0.09285	0.03137	0.01229	1.30549
0.09313	0.01547	0.00863	1.30945
0.09341	0.02356	0.01065	1.31340
0.09369	0.02803	0.01162	1.31735
0.09397	0.02179	0.01025	1.32131
0.09425	0.02379	0.01072	1.32526
0.09453	0.02069	0.00999	1.32922
0.09482	0.03493	0.01298	1.33317
0.09510	0.02411	0.01079	1.33713
0.09538	0.02126	0.01014	1.34108
0.09566	0.01710	0.00909	1.34504
0.09594	0.01408	0.00825	1.34899
0.09622	0.01282	0.00788	1.35295
0.09650	0.02892	0.01183	1.35690
0.09678	0.02801	0.01164	1.36085
0.09706	0.02526	0.01106	1.36481
0.09735	0.03500	0.01302	1.36876
0.09763	0.01542	0.00865	1.37272
0.09791	0.01593	0.00879	1.37667
0.09819	0.02511	0.01103	1.38063
0.09847	0.02089	0.01007	1.38458
0.09875	0.02550	0.01113	1.38854
0.09903	0.02983	0.01204	1.39249
0.09931	0.00828	0.00634	1.39644
0.09960	0.00725	0.00593	1.40040
0.09988	0.01255	0.00781	1.40435
0.10016	0.01520	0.00860	1.40831
0.10044	0.01965	0.00977	1.41226
0.10072	0.02191	0.01032	1.41622
0.10100	0.02764	0.01161	1.42017
0.10128	0.01798	0.00936	1.42412
0.10156	0.01967	0.00979	1.42808
0.10185	0.02060	0.01002	1.43203
0.10213	0.02194	0.01034	1.43599
0.10241	0.01904	0.00964	1.43994
0.10269	0.01055	0.00718	1.44390
0.10297	0.01527	0.00863	1.44785
0.10325	0.00753	0.00606	1.45180
0.10353	0.00878	0.00655	1.45576
0.10381	0.01033	0.00710	1.45971
0.10410	0.02474	0.01099	1.46367
0.10438	0.01900	0.00963	1.46762
0.10466	0.02314	0.01064	1.47157
0.10494	0.01341	0.00811	1.47553
0.10522	0.01161	0.00753	1.47948
0.10550	0.02564	0.01120	1.48344
0.10578	0.01549	0.00871	1.48739
0.10606	0.02155	0.01028	1.49135
0.10634	0.01299	0.00798	1.49530
0.10663	0.01495	0.00855	1.49925
0.10691	0.00428	0.00458	1.50321
0.10719	0.01046	0.00716	1.50716
0.10747	0.01619	0.00891	1.51112
0.10775	0.01485	0.00853	1.51507
0.10803	0.01088	0.00730	1.51902
0.10831	0.02026	0.00998	1.52298
0.10859	0.01895	0.00965	1.52693
0.10888	0.01687	0.00909	1.53088
0.10916	0.01093	0.00733	1.53484
0.10944	0.01476	0.00852	1.53879
0.10972	0.00392	0.00439	1.54275
0.11000	0.01255	0.00785	1.54670
0.11028	0.02234	0.01047	1.55065
0.11056	0.00759	0.00611	1.55461
0.11084	0.01436	0.00841	1.55856
0.11113	0.01324	0.00807	1.56252
0.11141	0.00675	0.00576	1.56647
0.11169	0.00802	0.00628	1.57042
0.11197	0.00294	0.00381	1.57438
0.11225	0.01831	0.00952	1.57833
0.11253	0.02408	0.01088	1.58228
0.11281	0.00440	0.00466	1.58624
0.11309	0.00032	0.00126	1.59019
0.11337	0.00932	0.00678	1.59415
0.11366	0.01471	0.00851	1.59810
0.11394	0.00616	0.00551	1.60205
0.11422	0.01289	0.00798	1.60601
0.11450	0.01483	0.00856	1.60996
0.11478	0.00095	0.00216	1.61391
0.11506	0.00478	0.00486	1.61787
0.11534	0.01202	0.00771	1.62182
0.11562	0.01081	0.00731	1.62577
0.11590	0.01165	0.00758	1.62973
0.11619	0.01444	0.00844	1.63368
0.11647	0.01507	0.00863	1.63763
0.11675	0.01300	0.00802	1.64159
0.11703	0.00874	0.00657	1.64554
0.11731	0.00595	0.00542	1.64949
0.11759	0.01300	0.00802	1.65345
0.11787	0.01052	0.00722	1.65740
0.11815	0.01097	0.00737	1.66135
0.11844	0.00509	0.00501	1.66531
0.11872	0.00944	0.00684	1.66926
0.11900	0.01070	0.00728	1.67322
0.11928	0.00526	0.00510	1.67717
0.11956	0.00989	0.00699	1.68112
0.11984	0.01161	0.00758	1.68508
0.12012	0.00895	0.00666	1.68903
0.12040	0.01039	0.00718	1.69298
0.12068	0.00517	0.00506	1.69693
0.12097	0.00441	0.00467	1.70089
0.12125	0.01099	0.00738	1.70484
0.12153	0.00484	0.00490	1.70879
0.12181	0.00481	0.00489	1.71275
0.12209	0.00000	0.00000	1.71670
0.12237	0.00000	0.00000	1.72065
0.12265	0.00494	0.00495	1.72461
0.12293	0.00100	0.00222	1.72856
0.12321	0.00722	0.00599	1.73251
0.12350	0.00608	0.00549	1.73647
0.12378	0.01243	0.00786	1.74042
0.12406	0.01243	0.00786	1.74437
0.12434	0.00059	0.00171	1.74833
0.12462	0.01681	0.00914	1.75228
0.12490	0.01090	0.00736	1.75623
0.12518	0.01077	0.00732	1.76018
0.12546	0.01259	0.00791	1.76414
0.12574	0.01100	0.00739	1.76809
0.12603	0.00761	0.00615	1.77204
0.12631	0.01479	0.00857	1.77600
0.12659	0.00308	0.00391	1.77995
0.12687	0.00674	0.00579	1.78390
0.12715	0.00451	0.00474	1.78786
0.12743	0.00700	0.00590	1.79181
0.12771	0.01314	0.00808	1.79576
0.12799	0.01057	0.00725	1.79971
0.12827	0.00846	0.00649	1.80367
0.12856	0.00717	0.00597	1.80762
0.12884	0.01277	0.00798	1.81157
0.12912	0.01711	0.00923	1.81552
0.12940	0.00859	0.00654	1.81948
0.12968	0.00336	0.00409	1.82343
0.12996	0.00735	0.00605	1.82738
0.13024	0.00693	0.00587	1.83134
0.13052	0.01177	0.00766	1.83529
0.13080	0.01179	0.00767	1.83924
0.13109	0.00674	0.00580	1.84319
0.13137	0.00233	0.00341	1.84715
0.13165	0.00376	0.00433	1.85110
0.13193	0.00729	0.00603	1.85505
0.13221	0.00439	0.00468	1.85900
0.13249	0.00870	0.00659	1.86296
0.13277	0.00081	0.00201	1.86691
0.13305	0.00000	0.00000	1.87086
0.13333	0.01100	0.00741	1.87481
0.13361	0.00398	0.00446	1.87877
0.13390	0.00444	0.00471	1.88272
0.13418	0.00556	0.00527	1.88667
0.13446	0.00000	0.00000	1.89062
0.13474	0.00000	0.00000	1.89458
0.13502	0.00000	0.00000	1.89853
0.13530	0.00000	0.00000	1.90248
0.13558	0.00439	0.00468	1.90643
0.13586	0.00065	0.00186	1.91039
0.13614	0.00000	0.00000	1.91434
0.13643	0.00406	0.00517	1.91829
0.13671	0.00271	0.00437	1.92224
0.13699	0.00058	0.00208	1.92619
0.13727	0.02002	0.01259	1.93015
0.13755	0.01110	0.00964	1.93410
0.13783	0.00880	0.00881	1.93805
0.13811	0.01427	0.01151	1.94200
0.13839	0.01778	0.01320	1.94596
0.13867	0.00884	0.00955	1.94991
0.13895	0.01661	0.01344	1.95386
0.13924	0.00384	0.00664	1.95781
0.13952	0.00000	0.00000	1.96176
0.13980	0.00000	0.00000	1.96572
0.14008	0.01245	0.01298	1.96967
0.14036	0.00114	0.00404	1.97362
0.14064	0.00000	0.00000	1.97757
0.14092	0.00000	0.00000	1.98152
0.14120	0.00000	0.00000	1.98548
0.14148	0.00000	0.00000	1.98943
0.14177	0.00000	0.00000	1.99338
0.14205	0.00000	0.00000	1.99733
0.14233	0.00000	0.00000	2.00128
0.14261	0.01267	0.01784	2.00524
0.14289	0.02867	0.02808	2.00919
0.14317	0.04393	0.03643	2.01314
0.14345	0.03246	0.03306	2.01709
0.14373	0.03918	0.03849	2.02104
0.14401	0.00000	0.00000	2.02500
0.14429	0.00000	0.00000	2.02895
0.14458	0.00000	0.00000	2.03290
0.14486	0.00000	0.00000	2.03685
0.14514	0.00000	0.00000	2.04080
0.14542	0.00000	0.00000	2.04475
0.14570	0.00000	0.00000	2.04871
0.14598	0.00000	0.00000	2.05266
0.14626	0.00000	0.00000	2.05661
