#####################################################################################################
# NeXus source file: integrado
# NXdata: name =  img#_0_#_circles_28
#
#
# Exposure_msec                                     1800000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.54189
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00021.edf{0}_circles_28            Sig(q)20230413_0_00021.edf{0}_circles_28          2Theta(degrees)     
0.0                 nan                                               nan                                               0.0                 
0.000281409486013   nan                                               nan                                               0.00395671608868    
0.000562818969005   nan                                               nan                                               0.00791343213961    
0.000844228445959   nan                                               nan                                               0.0118701481151     
0.00112563791385    nan                                               nan                                               0.0158268639773     
0.00140704736967    nan                                               nan                                               0.0197835796886     
0.00168845681039    nan                                               nan                                               0.0237402952112     
0.00196986623299    nan                                               nan                                               0.0276970105074     
0.00225127563446    nan                                               nan                                               0.0316537255393     
0.00253268501176    nan                                               nan                                               0.0356104402694     
0.0028140943619     nan                                               nan                                               0.0395671546598     
0.00309550368183    nan                                               nan                                               0.0435238686729     
0.00337691296855    nan                                               nan                                               0.0474805822708     
0.00365832221904    nan                                               nan                                               0.0514372954158     
0.00393973143027    nan                                               nan                                               0.0553940080703     
0.00422114059923    51.0000820859                                     15.2428339752                                     0.0593507201964     
0.00450254972289    47.1854390081                                     2.33883999383                                     0.0633074317564     
0.00478395879824    45.4522797919                                     1.27660751757                                     0.0672641427126     
0.00506536782226    42.7671826946                                     1.00876180779                                     0.0712208530272     
0.00534677679193    35.1119264429                                     0.882411669892                                    0.0751775626625     
0.00562818570422    28.8618357627                                     0.778172664936                                    0.0791342715808     
0.00590959455612    25.0091576957                                     0.705997452372                                    0.0830909797444     
0.00619100334462    21.6067290214                                     0.635780507731                                    0.0870476871154     
0.00647241206668    18.8213381053                                     0.582566080099                                    0.0910043936561     
0.00675382071929    15.5067017904                                     0.514225224607                                    0.0949610993289     
0.00703522929943    13.9981198655                                     0.4832879571                                      0.0989178040959     
0.00731663780409    11.6779511784                                     0.437420249759                                    0.102874507919      
0.00759804623023    10.0359005406                                     0.398528804441                                    0.106831210762      
0.00787945457485    9.8401878054                                      0.391682868015                                    0.110787912585      
0.00816086283492    8.3284993174                                      0.354184188187                                    0.114744613352      
0.00844227100743    7.69128563785                                     0.338243527973                                    0.118701313024      
0.00872367908934    7.00536038278                                     0.318595908906                                    0.122658011564      
0.00900508707765    6.06682161232                                     0.292227511966                                    0.126614708935      
0.00928649496934    5.44787293854                                     0.275654217415                                    0.130571405097      
0.00956790276138    4.89378037491                                     0.256841310493                                    0.134528100015      
0.00984931045076    4.21130252043                                     0.237429177668                                    0.138484793649      
0.0101307180344     3.87414127946                                     0.224192127515                                    0.142441485962      
0.0104121255094     3.44541745443                                     0.209361814706                                    0.146398176917      
0.0106935328727     3.387336495                                       0.206372619435                                    0.150354866475      
0.0109749401212     3.17548144541                                     0.196892374855                                    0.1543115546        
0.011256347252      2.92441943947                                     0.188234797807                                    0.158268241252      
0.011537754262      2.76064246765                                     0.180067892595                                    0.162224926395      
0.0118191611482     2.45611051253                                     0.168975601999                                    0.166181609991      
0.0121005679075     2.3762398176                                      0.164919076991                                    0.170138292002      
0.012381974537      2.47433595275                                     0.166019013259                                    0.17409497239       
0.0126633810337     2.2594826226                                      0.158013060139                                    0.178051651117      
0.0129447873945     2.05059191347                                     0.148538826756                                    0.182008328146      
0.0132261936164     1.9627968737                                      0.144822957033                                    0.18596500344       
0.0135075996964     1.93162537724                                     0.142375908331                                    0.189921676959      
0.0137890056314     1.73113212252                                     0.133086909826                                    0.193878348668      
0.0140704114185     1.57762368599                                     0.126787476613                                    0.197835018527      
0.0143518170546     1.48838602692                                     0.121565946426                                    0.201791686499      
0.0146332225367     1.37599193355                                     0.116579090884                                    0.205748352546      
0.0149146278618     1.36492579206                                     0.11469415146                                     0.209705016631      
0.0151960330268     1.21849895532                                     0.107673886001                                    0.213661678716      
