#####################################################################################################
# NeXus source file: integrado
# NXdata: name =  img#_0_#_circles_31
#
#
# Exposure_msec                                     1800000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.54189
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00014.edf{0}_circles_31            Sig(q)20230413_0_00014.edf{0}_circles_31          2Theta(degrees)     
0.0                 nan                                               nan                                               0.0                 
0.000281409486013   nan                                               nan                                               0.00395671608868    
0.000562818969005   nan                                               nan                                               0.00791343213961    
0.000844228445959   nan                                               nan                                               0.0118701481151     
0.00112563791385    nan                                               nan                                               0.0158268639773     
0.00140704736967    nan                                               nan                                               0.0197835796886     
0.00168845681039    nan                                               nan                                               0.0237402952112     
0.00196986623299    nan                                               nan                                               0.0276970105074     
0.00225127563446    nan                                               nan                                               0.0316537255393     
0.00253268501176    nan                                               nan                                               0.0356104402694     
0.0028140943619     nan                                               nan                                               0.0395671546598     
0.00309550368183    nan                                               nan                                               0.0435238686729     
0.00337691296855    nan                                               nan                                               0.0474805822708     
0.00365832221904    nan                                               nan                                               0.0514372954158     
0.00393973143027    nan                                               nan                                               0.0553940080703     
0.00422114059923    68.5001102526                                     17.6654993049                                     0.0593507201964     
0.00450254972289    72.5567199094                                     2.90024931041                                     0.0633074317564     
0.00478395879824    69.3130441454                                     1.57647485582                                     0.0672641427126     
0.00506536782226    64.0806955103                                     1.23480084707                                     0.0712208530272     
0.00534677679193    58.4179083093                                     1.13819563399                                     0.0751775626625     
0.00562818570422    53.8256635823                                     1.06269513402                                     0.0791342715808     
0.00590959455612    47.2731446406                                     0.970645952207                                    0.0830909797444     
0.00619100334462    43.4201635723                                     0.901277281159                                    0.0870476871154     
0.00647241206668    42.0210326824                                     0.870468994793                                    0.0910043936561     
0.00675382071929    39.6253006891                                     0.822015382094                                    0.0949610993289     
0.00703522929943    37.3641916035                                     0.789585045696                                    0.0989178040959     
0.00731663780409    36.1325691505                                     0.769422669603                                    0.102874507919      
0.00759804623023    34.3812873291                                     0.737636857416                                    0.106831210762      
0.00787945457485    33.3052619591                                     0.720591789627                                    0.110787912585      
0.00816086283492    32.4913706614                                     0.699567794857                                    0.114744613352      
0.00844227100743    30.5352936629                                     0.673955273315                                    0.118701313024      
0.00872367908934    29.6097596894                                     0.655001651608                                    0.122658011564      
0.00900508707765    28.8783058822                                     0.637567754226                                    0.126614708935      
0.00928649496934    28.2360107711                                     0.627556490916                                    0.130571405097      
0.00956790276138    26.8192411428                                     0.601264942185                                    0.134528100015      
0.00984931045076    26.6692842542                                     0.597491248306                                    0.138484793649      
0.0101307180344     26.0734496865                                     0.581610018294                                    0.142441485962      
0.0104121255094     25.0679495353                                     0.564723623019                                    0.146398176917      
0.0106935328727     23.7814233662                                     0.546816773773                                    0.150354866475      
0.0109749401212     23.6218798515                                     0.537008717326                                    0.1543115546        
0.011256347252      22.405429532                                      0.521022787269                                    0.158268241252      
0.011537754262      22.0464259802                                     0.508862323824                                    0.162224926395      
0.0118191611482     21.4145721623                                     0.498947385716                                    0.166181609991      
0.0121005679075     20.7774608375                                     0.487665460518                                    0.170138292002      
0.012381974537      20.7043332017                                     0.480240872788                                    0.17409497239       
0.0126633810337     20.8857686771                                     0.480411851735                                    0.178051651117      
0.0129447873945     20.6717154697                                     0.47161610631                                     0.182008328146      
0.0132261936164     18.8752845607                                     0.449103547746                                    0.18596500344       
0.0135075996964     18.1458644826                                     0.436379045657                                    0.189921676959      
0.0137890056314     18.5881836673                                     0.436102635399                                    0.193878348668      
0.0140704114185     17.9298828339                                     0.427428400172                                    0.197835018527      
0.0143518170546     17.6711507354                                     0.418877043124                                    0.201791686499      
0.0146332225367     17.6499186395                                     0.417526528088                                    0.205748352546      
0.0149146278618     17.4115534841                                     0.409642976523                                    0.209705016631      
0.0151960330268     16.10269215                                       0.391423640399                                    0.213661678716      
