q(A-1)	I(q)20230413_0_00006.edf{0}_circles_10_division_ExposureTime	Sig(q)20230413_0_00006.edf{0}_circles_10	2Theta(degrees)
0.02336	0.20266	0.03842	0.32840
0.02364	0.13760	0.03150	0.33236
0.02392	0.15631	0.03330	0.33632
0.02420	0.18180	0.03586	0.34027
0.02448	0.15131	0.03235	0.34423
0.02476	0.15420	0.03262	0.34819
0.02504	0.16590	0.03362	0.35214
0.02533	0.22570	0.03896	0.35610
0.02561	0.20754	0.03725	0.36006
0.02589	0.25171	0.04066	0.36401
0.02617	0.29317	0.04386	0.36797
0.02645	0.34824	0.04739	0.37193
0.02673	0.31753	0.04508	0.37588
0.02701	0.27259	0.04158	0.37984
0.02730	0.25487	0.03993	0.38380
0.02758	0.25072	0.03956	0.38775
0.02786	0.20799	0.03569	0.39171
0.02814	0.22462	0.03702	0.39567
0.02842	0.16737	0.03179	0.39962
0.02870	0.18922	0.03363	0.40358
0.02898	0.23618	0.03745	0.40753
0.02927	0.19146	0.03344	0.41149
0.02955	0.21614	0.03552	0.41545
0.02983	0.14556	0.02893	0.41940
0.03011	0.14294	0.02858	0.42336
0.03039	0.11595	0.02563	0.42732
0.03067	0.14268	0.02824	0.43127
0.03095	0.13897	0.02787	0.43523
0.03124	0.13585	0.02731	0.43919
0.03152	0.16939	0.03045	0.44314
0.03180	0.19191	0.03224	0.44710
0.03208	0.18700	0.03167	0.45106
0.03236	0.18369	0.03135	0.45501
0.03264	0.21616	0.03371	0.45897
0.03292	0.18044	0.03080	0.46293
0.03321	0.18216	0.03075	0.46688
0.03349	0.18531	0.03092	0.47084
0.03377	0.18618	0.03090	0.47480
0.03405	0.17963	0.03011	0.47875
0.03433	0.16123	0.02856	0.48271
0.03461	0.13235	0.02567	0.48666
0.03489	0.13630	0.02601	0.49062
0.03517	0.15152	0.02730	0.49458
0.03546	0.19710	0.03097	0.49853
0.03574	0.17470	0.02916	0.50249
0.03602	0.14111	0.02598	0.50645
0.03630	0.17953	0.02930	0.51040
0.03658	0.13242	0.02502	0.51436
0.03686	0.16251	0.02763	0.51832
0.03714	0.15205	0.02669	0.52227
0.03743	0.15885	0.02705	0.52623
0.03771	0.16352	0.02746	0.53018
0.03799	0.15643	0.02669	0.53414
0.03827	0.13608	0.02485	0.53810
0.03855	0.14258	0.02535	0.54205
0.03883	0.11263	0.02238	0.54601
0.03911	0.13594	0.02462	0.54997
0.03940	0.14194	0.02497	0.55392
0.03968	0.18056	0.02814	0.55788
0.03996	0.12660	0.02345	0.56184
0.04024	0.10367	0.02113	0.56579
0.04052	0.13672	0.02427	0.56975
0.04080	0.13759	0.02416	0.57370
0.04108	0.10058	0.02065	0.57766
0.04137	0.13641	0.02392	0.58162
0.04165	0.11877	0.02227	0.58557
0.04193	0.08877	0.01922	0.58953
0.04221	0.09166	0.01940	0.59349
0.04249	0.14140	0.02410	0.59744
0.04277	0.10850	0.02098	0.60140
0.04305	0.11236	0.02133	0.60536
0.04333	0.09363	0.01940	0.60931
0.04362	0.09332	0.01927	0.61327
0.04390	0.08618	0.01852	0.61722
0.04418	0.10216	0.02005	0.62118
0.04446	0.09044	0.01884	0.62514
0.04474	0.07801	0.01742	0.62909
0.04502	0.06283	0.01559	0.63305
0.04530	0.06751	0.01614	0.63701
0.04559	0.08606	0.01812	0.64096
0.04587	0.06151	0.01531	0.64492
0.04615	0.07312	0.01660	0.64887
0.04643	0.08422	0.01780	0.65283
0.04671	0.08982	0.01833	0.65679
0.04699	0.08586	0.01783	0.66074
0.04727	0.08905	0.01816	0.66470
0.04756	0.09836	0.01897	0.66865
0.04784	0.08882	0.01803	0.67261
0.04812	0.09507	0.01856	0.67657
0.04840	0.06572	0.01538	0.68052
0.04868	0.05071	0.01351	0.68448
0.04896	0.07927	0.01679	0.68844
0.04924	0.07533	0.01638	0.69239
0.04953	0.06690	0.01534	0.69635
0.04981	0.06300	0.01487	0.70030
0.05009	0.05618	0.01402	0.70426
0.05037	0.06469	0.01495	0.70822
0.05065	0.06920	0.01548	0.71217
0.05093	0.06879	0.01534	0.71613
0.05121	0.06487	0.01490	0.72008
0.05149	0.06431	0.01479	0.72404
0.05178	0.04390	0.01216	0.72800
0.05206	0.04784	0.01270	0.73195
0.05234	0.06246	0.01442	0.73591
0.05262	0.04877	0.01275	0.73986
0.05290	0.04502	0.01220	0.74382
0.05318	0.03697	0.01102	0.74778
0.05346	0.02692	0.00940	0.75173
0.05375	0.04776	0.01246	0.75569
0.05403	0.04720	0.01248	0.75964
0.05431	0.04868	0.01299	0.76360
0.05459	0.04239	0.01230	0.76756
0.05487	0.03970	0.01202	0.77151
0.05515	0.04117	0.01230	0.77547
0.05543	0.03238	0.01100	0.77942
0.05571	0.06303	0.01538	0.78338
0.05600	0.04483	0.01308	0.78734
0.05628	0.04351	0.01292	0.79129
0.05656	0.03502	0.01163	0.79525
0.05684	0.04540	0.01331	0.79920
0.05712	0.03550	0.01178	0.80316
0.05740	0.03347	0.01152	0.80712
0.05768	0.03092	0.01106	0.81107
0.05797	0.02679	0.01035	0.81503
0.05825	0.04128	0.01289	0.81898
0.05853	0.04049	0.01277	0.82294
0.05881	0.05032	0.01431	0.82690
0.05909	0.04525	0.01354	0.83085
0.05937	0.03298	0.01164	0.83481
0.05965	0.02922	0.01097	0.83876
0.05993	0.01505	0.00787	0.84272
0.06022	0.02172	0.00950	0.84668
0.06050	0.02482	0.01014	0.85063
0.06078	0.03658	0.01239	0.85459
0.06106	0.03715	0.01246	0.85854
0.06134	0.04063	0.01306	0.86250
0.06162	0.02301	0.00986	0.86645
0.06190	0.03192	0.01160	0.87041
0.06219	0.01171	0.00707	0.87437
0.06247	0.02070	0.00936	0.87832
0.06275	0.02391	0.01012	0.88228
0.06303	0.03657	0.01252	0.88623
0.06331	0.02415	0.01017	0.89019
0.06359	0.03586	0.01244	0.89415
0.06387	0.02250	0.00982	0.89810
0.06415	0.01988	0.00929	0.90206
0.06444	0.02593	0.01060	0.90601
0.06472	0.02657	0.01073	0.90997
0.06500	0.03484	0.01234	0.91392
0.06528	0.02155	0.00967	0.91788
0.06556	0.01750	0.00877	0.92184
0.06584	0.02173	0.00974	0.92579
0.06612	0.01629	0.00846	0.92975
0.06641	0.02258	0.00998	0.93370
0.06669	0.03242	0.01194	0.93766
0.06697	0.02783	0.01112	0.94161
0.06725	0.01825	0.00896	0.94557
0.06753	0.03141	0.01182	0.94952
0.06781	0.03475	0.01243	0.95348
0.06809	0.04386	0.01396	0.95744
0.06837	0.02238	0.01001	0.96139
0.06866	0.03752	0.01290	0.96535
0.06894	0.02917	0.01145	0.96930
0.06922	0.01495	0.00818	0.97326
0.06950	0.02935	0.01147	0.97721
0.06978	0.02636	0.01090	0.98117
0.07006	0.01859	0.00913	0.98513
0.07034	0.01625	0.00859	0.98908
0.07063	0.04830	0.01472	0.99304
0.07091	0.04411	0.01413	0.99699
0.07119	0.03219	0.01207	1.00095
0.07147	0.03367	0.01234	1.00490
0.07175	0.02861	0.01142	1.00886
0.07203	0.03596	0.01274	1.01281
0.07231	0.04025	0.01356	1.01677
0.07259	0.02384	0.01042	1.02072
0.07288	0.03100	0.01189	1.02468
0.07316	0.03160	0.01203	1.02864
0.07344	0.03306	0.01226	1.03259
0.07372	0.02677	0.01111	1.03655
0.07400	0.02343	0.01033	1.04050
0.07428	0.01882	0.00930	1.04446
0.07456	0.02103	0.00983	1.04841
0.07484	0.02754	0.01125	1.05237
0.07513	0.02141	0.00996	1.05632
0.07541	0.02493	0.01069	1.06028
0.07569	0.03992	0.01359	1.06423
0.07597	0.02491	0.01072	1.06819
0.07625	0.03335	0.01242	1.07214
0.07653	0.03189	0.01217	1.07610
0.07681	0.02691	0.01114	1.08006
0.07710	0.02326	0.01040	1.08401
0.07738	0.00933	0.00658	1.08797
0.07766	0.03027	0.01185	1.09192
0.07794	0.04311	0.01417	1.09588
0.07822	0.03372	0.01251	1.09983
0.07850	0.03520	0.01282	1.10379
0.07878	0.03507	0.01280	1.10774
0.07906	0.02983	0.01178	1.11170
0.07935	0.02232	0.01022	1.11565
0.07963	0.02582	0.01098	1.11961
0.07991	0.03447	0.01270	1.12356
0.08019	0.03577	0.01294	1.12752
0.08047	0.03920	0.01354	1.13147
0.08075	0.02837	0.01154	1.13543
0.08103	0.03555	0.01292	1.13938
0.08131	0.02590	0.01103	1.14334
0.08160	0.04325	0.01425	1.14729
0.08188	0.05613	0.01625	1.15125
0.08216	0.04117	0.01393	1.15520
0.08244	0.02769	0.01142	1.15916
0.08272	0.01315	0.00787	1.16311
0.08300	0.03217	0.01232	1.16707
0.08328	0.03682	0.01318	1.17102
0.08356	0.03247	0.01240	1.17498
0.08385	0.03122	0.01214	1.17893
0.08413	0.03692	0.01321	1.18289
0.08441	0.04126	0.01398	1.18685
0.08469	0.01755	0.00912	1.19080
0.08497	0.01696	0.00896	1.19476
0.08525	0.02709	0.01133	1.19871
0.08553	0.02896	0.01173	1.20267
0.08582	0.02206	0.01024	1.20662
0.08610	0.02723	0.01136	1.21057
0.08638	0.01925	0.00957	1.21453
0.08666	0.02579	0.01108	1.21848
0.08694	0.02793	0.01153	1.22244
0.08722	0.01884	0.00948	1.22639
0.08750	0.02239	0.01032	1.23035
0.08778	0.03628	0.01315	1.23430
0.08807	0.04356	0.01442	1.23826
0.08835	0.03036	0.01204	1.24221
0.08863	0.02392	0.01069	1.24617
0.08891	0.02883	0.01173	1.25012
0.08919	0.02779	0.01153	1.25408
0.08947	0.01539	0.00858	1.25803
0.08975	0.03039	0.01205	1.26199
0.09003	0.01987	0.00976	1.26594
0.09032	0.01754	0.00917	1.26990
0.09060	0.03056	0.01211	1.27385
0.09088	0.02919	0.01183	1.27781
0.09116	0.01087	0.00722	1.28176
0.09144	0.02956	0.01192	1.28572
0.09172	0.03200	0.01240	1.28967
0.09200	0.02174	0.01022	1.29363
0.09228	0.03675	0.01329	1.29758
0.09257	0.01762	0.00921	1.30154
0.09285	0.02595	0.01118	1.30549
0.09313	0.02318	0.01056	1.30945
0.09341	0.02058	0.00995	1.31340
0.09369	0.02975	0.01197	1.31735
0.09397	0.02995	0.01202	1.32131
0.09425	0.02901	0.01184	1.32526
0.09453	0.03716	0.01338	1.32922
0.09482	0.02632	0.01127	1.33317
0.09510	0.02387	0.01074	1.33713
0.09538	0.02839	0.01172	1.34108
0.09566	0.01481	0.00846	1.34504
0.09594	0.03014	0.01207	1.34899
0.09622	0.02580	0.01117	1.35295
0.09650	0.02578	0.01117	1.35690
0.09678	0.02366	0.01070	1.36085
0.09706	0.02623	0.01127	1.36481
0.09735	0.01936	0.00969	1.36876
0.09763	0.02544	0.01111	1.37272
0.09791	0.03537	0.01310	1.37667
0.09819	0.02665	0.01136	1.38063
0.09847	0.01728	0.00916	1.38458
0.09875	0.01309	0.00797	1.38854
0.09903	0.02808	0.01168	1.39249
0.09931	0.01950	0.00973	1.39644
0.09960	0.01958	0.00976	1.40040
0.09988	0.01855	0.00950	1.40435
0.10016	0.00752	0.00605	1.40831
0.10044	0.02206	0.01035	1.41226
0.10072	0.02432	0.01087	1.41622
0.10100	0.00469	0.00478	1.42017
0.10128	0.02362	0.01073	1.42412
0.10156	0.02754	0.01158	1.42808
0.10185	0.00632	0.00555	1.43203
0.10213	0.00763	0.00610	1.43599
0.10241	0.01811	0.00940	1.43994
0.10269	0.01863	0.00954	1.44390
0.10297	0.01666	0.00901	1.44785
0.10325	0.01131	0.00743	1.45180
0.10353	0.01282	0.00791	1.45576
0.10381	0.01580	0.00879	1.45971
0.10410	0.00513	0.00500	1.46367
0.10438	0.01351	0.00812	1.46762
0.10466	0.01109	0.00737	1.47157
0.10494	0.01656	0.00901	1.47553
0.10522	0.01101	0.00733	1.47948
0.10550	0.00372	0.00426	1.48344
0.10578	0.00819	0.00634	1.48739
0.10606	0.01661	0.00902	1.49135
0.10634	0.01455	0.00844	1.49530
0.10663	0.01387	0.00824	1.49925
0.10691	0.00668	0.00572	1.50321
0.10719	0.00672	0.00574	1.50716
0.10747	0.00504	0.00497	1.51112
0.10775	0.01560	0.00874	1.51507
0.10803	0.00464	0.00477	1.51902
0.10831	0.00929	0.00676	1.52298
0.10859	0.02159	0.01030	1.52693
0.10888	0.01005	0.00701	1.53088
0.10916	0.00738	0.00602	1.53484
0.10944	0.01755	0.00929	1.53879
0.10972	0.00408	0.00448	1.54275
0.11000	0.00252	0.00352	1.54670
0.11028	0.01263	0.00787	1.55065
0.11056	0.01076	0.00727	1.55461
0.11084	0.01513	0.00863	1.55856
0.11113	0.00774	0.00617	1.56252
0.11141	0.00681	0.00579	1.56647
0.11169	0.01855	0.00956	1.57042
0.11197	0.01091	0.00735	1.57438
0.11225	0.00651	0.00568	1.57833
0.11253	0.01473	0.00851	1.58228
0.11281	0.01574	0.00881	1.58624
0.11309	0.01246	0.00784	1.59019
0.11337	0.00697	0.00586	1.59415
0.11366	0.01522	0.00866	1.59810
0.11394	0.00092	0.00213	1.60205
0.11422	0.00213	0.00325	1.60601
0.11450	0.00732	0.00601	1.60996
0.11478	0.00322	0.00398	1.61391
0.11506	0.01276	0.00794	1.61787
0.11534	0.01899	0.00969	1.62182
0.11562	0.00494	0.00494	1.62577
0.11590	0.00196	0.00311	1.62973
0.11619	0.00689	0.00583	1.63368
0.11647	0.00349	0.00416	1.63763
0.11675	0.00615	0.00552	1.64159
0.11703	0.00659	0.00570	1.64554
0.11731	0.00950	0.00685	1.64949
0.11759	0.00000	0.00000	1.65345
0.11787	0.00000	0.00000	1.65740
0.11815	0.00207	0.00320	1.66135
0.11844	0.00419	0.00455	1.66531
0.11872	0.01058	0.00724	1.66926
0.11900	0.01295	0.00801	1.67322
0.11928	0.00842	0.00646	1.67717
0.11956	0.00696	0.00587	1.68112
0.11984	0.01362	0.00821	1.68508
0.12012	0.01052	0.00722	1.68903
0.12040	0.00243	0.00347	1.69298
0.12068	0.00948	0.00685	1.69693
0.12097	0.00999	0.00703	1.70089
0.12125	0.00340	0.00410	1.70484
0.12153	0.00443	0.00469	1.70879
0.12181	0.00000	0.00000	1.71275
0.12209	0.00010	0.00069	1.71670
0.12237	0.00487	0.00491	1.72065
0.12265	0.00218	0.00329	1.72461
0.12293	0.00634	0.00561	1.72856
0.12321	0.00411	0.00452	1.73251
0.12350	0.00225	0.00334	1.73647
0.12378	0.00352	0.00418	1.74042
0.12406	0.00642	0.00565	1.74437
0.12434	0.00000	0.00000	1.74833
0.12462	0.00416	0.00455	1.75228
0.12490	0.00171	0.00292	1.75623
0.12518	0.00917	0.00675	1.76018
0.12546	0.00847	0.00649	1.76414
0.12574	0.00134	0.00258	1.76809
0.12603	0.00486	0.00492	1.77204
0.12631	0.00023	0.00107	1.77600
0.12659	0.00485	0.00491	1.77995
0.12687	0.01149	0.00756	1.78390
0.12715	0.00841	0.00647	1.78786
0.12743	0.00351	0.00418	1.79181
0.12771	0.00444	0.00470	1.79576
0.12799	0.01231	0.00783	1.79971
0.12827	0.01610	0.00895	1.80367
0.12856	0.00815	0.00637	1.80762
0.12884	0.01409	0.00838	1.81157
0.12912	0.00982	0.00699	1.81552
0.12940	0.01206	0.00775	1.81948
0.12968	0.00418	0.00456	1.82343
0.12996	0.00271	0.00367	1.82738
0.13024	0.00912	0.00674	1.83134
0.13052	0.00313	0.00395	1.83529
0.13080	0.00000	0.00000	1.83924
0.13109	0.00633	0.00562	1.84319
0.13137	0.01389	0.00832	1.84715
0.13165	0.00557	0.00527	1.85110
0.13193	0.00412	0.00454	1.85505
0.13221	0.00000	0.00000	1.85900
0.13249	0.00120	0.00245	1.86296
0.13277	0.00528	0.00513	1.86691
0.13305	0.00656	0.00572	1.87086
0.13333	0.01877	0.00968	1.87481
0.13361	0.00617	0.00555	1.87877
0.13390	0.00195	0.00312	1.88272
0.13418	0.00056	0.00167	1.88667
0.13446	0.00758	0.00615	1.89062
0.13474	0.00184	0.00303	1.89458
0.13502	0.00282	0.00375	1.89853
0.13530	0.00218	0.00330	1.90248
0.13558	0.00209	0.00323	1.90643
0.13586	0.00966	0.00719	1.91039
0.13614	0.01411	0.00928	1.91434
0.13643	0.00907	0.00773	1.91829
0.13671	0.00059	0.00205	1.92224
0.13699	0.00256	0.00438	1.92619
0.13727	0.01313	0.01020	1.93015
0.13755	0.00660	0.00743	1.93410
0.13783	0.00187	0.00406	1.93805
0.13811	0.00000	0.00000	1.94200
0.13839	0.00000	0.00000	1.94596
0.13867	0.00000	0.00000	1.94991
0.13895	0.00970	0.01027	1.95386
0.13924	0.00124	0.00377	1.95781
0.13952	0.00000	0.00000	1.96176
0.13980	0.00000	0.00000	1.96572
0.14008	0.01051	0.01193	1.96967
0.14036	0.01366	0.01400	1.97362
0.14064	0.00412	0.00793	1.97757
0.14092	0.00000	0.00000	1.98152
0.14120	0.00000	0.00000	1.98548
0.14148	0.00000	0.00000	1.98943
0.14177	0.00000	0.00000	1.99338
0.14205	0.00000	0.00000	1.99733
0.14233	0.00000	0.00000	2.00128
0.14261	0.00000	0.00000	2.00524
0.14289	0.00000	0.00000	2.00919
0.14317	0.00000	0.00000	2.01314
0.14345	0.00000	0.00000	2.01709
0.14373	0.00000	0.00000	2.02104
0.14401	0.00000	0.00000	2.02500
0.14429	0.00000	0.00000	2.02895
0.14458	0.00000	0.00000	2.03290
0.14486	0.03790	0.05233	2.03685
0.14514	0.04400	0.06380	2.04080
0.14542	0.00000	0.00000	2.04475
0.14570	0.00000	0.00000	2.04871
0.14598	0.00000	0.00000	2.05266
0.14626	0.00000	0.00000	2.05661
