q(A-1)	I(q)20230413_0_00023.edf{0}_circles_19_division_ExposureTime	Sig(q)20230413_0_00023.edf{0}_circles_19	2Theta(degrees)
0.02308	0.00029	0.05928	0.32445
0.02336	0.00025	0.05449	0.32840
0.02364	0.00024	0.05379	0.33236
0.02392	0.00026	0.05486	0.33632
0.02420	0.00022	0.05041	0.34027
0.02448	0.00026	0.05425	0.34423
0.02476	0.00024	0.05262	0.34819
0.02505	0.00026	0.05454	0.35214
0.02533	0.00025	0.05230	0.35610
0.02561	0.00024	0.05196	0.36006
0.02589	0.00022	0.04919	0.36401
0.02617	0.00021	0.04760	0.36797
0.02645	0.00019	0.04555	0.37193
0.02673	0.00021	0.04705	0.37588
0.02701	0.00018	0.04300	0.37984
0.02730	0.00020	0.04505	0.38380
0.02758	0.00022	0.04820	0.38775
0.02786	0.00019	0.04456	0.39171
0.02814	0.00022	0.04758	0.39567
0.02842	0.00021	0.04635	0.39962
0.02870	0.00022	0.04655	0.40358
0.02898	0.00026	0.05111	0.40753
0.02927	0.00023	0.04722	0.41149
0.02955	0.00021	0.04481	0.41545
0.02983	0.00022	0.04627	0.41940
0.03011	0.00023	0.04684	0.42336
0.03039	0.00023	0.04689	0.42732
0.03067	0.00021	0.04442	0.43127
0.03095	0.00022	0.04585	0.43523
0.03124	0.00022	0.04475	0.43919
0.03152	0.00015	0.03698	0.44314
0.03180	0.00018	0.04086	0.44710
0.03208	0.00024	0.04631	0.45106
0.03236	0.00019	0.04184	0.45501
0.03264	0.00020	0.04168	0.45897
0.03292	0.00023	0.04505	0.46293
0.03321	0.00017	0.03907	0.46688
0.03349	0.00020	0.04218	0.47084
0.03377	0.00022	0.04366	0.47480
0.03405	0.00019	0.04024	0.47875
0.03433	0.00019	0.04022	0.48271
0.03461	0.00018	0.03847	0.48666
0.03489	0.00016	0.03629	0.49062
0.03518	0.00016	0.03667	0.49458
0.03546	0.00018	0.03832	0.49853
0.03574	0.00018	0.03875	0.50249
0.03602	0.00019	0.03881	0.50645
0.03630	0.00020	0.04045	0.51040
0.03658	0.00019	0.03904	0.51436
0.03686	0.00019	0.03865	0.51832
0.03714	0.00020	0.03952	0.52227
0.03743	0.00020	0.03918	0.52623
0.03771	0.00017	0.03667	0.53018
0.03799	0.00019	0.03807	0.53414
0.03827	0.00018	0.03722	0.53810
0.03855	0.00018	0.03679	0.54205
0.03883	0.00018	0.03643	0.54601
0.03911	0.00017	0.03570	0.54997
0.03940	0.00017	0.03562	0.55392
0.03968	0.00019	0.03792	0.55788
0.03996	0.00024	0.04179	0.56184
0.04024	0.00022	0.04047	0.56579
0.04052	0.00021	0.03957	0.56975
0.04080	0.00022	0.04009	0.57370
0.04108	0.00021	0.03884	0.57766
0.04137	0.00020	0.03744	0.58162
0.04165	0.00020	0.03770	0.58557
0.04193	0.00018	0.03585	0.58953
0.04221	0.00015	0.03251	0.59349
0.04249	0.00018	0.03505	0.59744
0.04277	0.00017	0.03429	0.60140
0.04305	0.00016	0.03304	0.60536
0.04334	0.00017	0.03387	0.60931
0.04362	0.00016	0.03309	0.61327
0.04390	0.00019	0.03613	0.61722
0.04418	0.00018	0.03473	0.62118
0.04446	0.00016	0.03293	0.62514
0.04474	0.00014	0.03110	0.62909
0.04502	0.00016	0.03229	0.63305
0.04530	0.00019	0.03517	0.63701
0.04559	0.00019	0.03500	0.64096
0.04587	0.00020	0.03623	0.64492
0.04615	0.00018	0.03368	0.64887
0.04643	0.00018	0.03396	0.65283
0.04671	0.00018	0.03381	0.65679
0.04699	0.00016	0.03178	0.66074
0.04727	0.00017	0.03269	0.66470
0.04756	0.00019	0.03431	0.66865
0.04784	0.00021	0.03659	0.67261
0.04812	0.00017	0.03272	0.67657
0.04840	0.00016	0.03136	0.68052
0.04868	0.00019	0.03389	0.68448
0.04896	0.00019	0.03402	0.68844
0.04924	0.00018	0.03363	0.69239
0.04953	0.00018	0.03268	0.69635
0.04981	0.00019	0.03381	0.70030
0.05009	0.00020	0.03466	0.70426
0.05037	0.00020	0.03472	0.70822
0.05065	0.00019	0.03368	0.71217
0.05093	0.00018	0.03297	0.71613
0.05121	0.00018	0.03283	0.72008
0.05149	0.00021	0.03469	0.72404
0.05178	0.00019	0.03342	0.72800
0.05206	0.00019	0.03510	0.73195
0.05234	0.00020	0.03576	0.73591
0.05262	0.00021	0.03776	0.73986
0.05290	0.00019	0.03588	0.74382
0.05318	0.00018	0.03466	0.74778
0.05346	0.00017	0.03465	0.75173
0.05375	0.00019	0.03640	0.75569
0.05403	0.00020	0.03761	0.75964
0.05431	0.00020	0.03728	0.76360
0.05459	0.00022	0.03911	0.76756
0.05487	0.00018	0.03605	0.77151
0.05515	0.00017	0.03536	0.77547
0.05543	0.00019	0.03739	0.77942
0.05572	0.00018	0.03597	0.78338
0.05600	0.00016	0.03396	0.78734
0.05628	0.00019	0.03729	0.79129
0.05656	0.00017	0.03569	0.79525
0.05684	0.00019	0.03740	0.79920
0.05712	0.00017	0.03574	0.80316
0.05740	0.00016	0.03479	0.80712
0.05768	0.00018	0.03671	0.81107
0.05797	0.00018	0.03668	0.81503
0.05825	0.00016	0.03477	0.81898
0.05853	0.00014	0.03305	0.82294
0.05881	0.00017	0.03574	0.82690
0.05909	0.00020	0.03946	0.83085
0.05937	0.00017	0.03603	0.83481
0.05965	0.00020	0.03898	0.83876
0.05994	0.00023	0.04213	0.84272
0.06022	0.00022	0.04091	0.84668
0.06050	0.00021	0.03983	0.85063
0.06078	0.00018	0.03747	0.85459
0.06106	0.00018	0.03728	0.85854
0.06134	0.00020	0.03925	0.86250
0.06162	0.00019	0.03829	0.86645
0.06190	0.00017	0.03616	0.87041
0.06219	0.00020	0.03940	0.87437
0.06247	0.00018	0.03815	0.87832
0.06275	0.00019	0.03877	0.88228
0.06303	0.00021	0.04051	0.88623
0.06331	0.00022	0.04161	0.89019
0.06359	0.00019	0.03924	0.89415
0.06387	0.00020	0.03946	0.89810
0.06416	0.00020	0.04009	0.90206
0.06444	0.00018	0.03779	0.90601
0.06472	0.00017	0.03665	0.90997
0.06500	0.00021	0.04078	0.91392
0.06528	0.00022	0.04231	0.91788
0.06556	0.00019	0.03965	0.92184
0.06584	0.00020	0.04043	0.92579
0.06612	0.00021	0.04092	0.92975
0.06641	0.00018	0.03788	0.93370
0.06669	0.00018	0.03805	0.93766
0.06697	0.00020	0.04057	0.94161
0.06725	0.00021	0.04100	0.94557
0.06753	0.00016	0.03653	0.94952
0.06781	0.00018	0.03839	0.95348
0.06809	0.00020	0.04049	0.95744
0.06838	0.00019	0.03958	0.96139
0.06866	0.00023	0.04288	0.96535
0.06894	0.00020	0.04079	0.96930
0.06922	0.00018	0.03865	0.97326
0.06950	0.00017	0.03683	0.97721
0.06978	0.00020	0.04093	0.98117
0.07006	0.00024	0.04453	0.98513
0.07034	0.00024	0.04452	0.98908
0.07063	0.00020	0.04083	0.99304
0.07091	0.00018	0.03867	0.99699
0.07119	0.00016	0.03633	1.00095
0.07147	0.00017	0.03750	1.00490
0.07175	0.00017	0.03730	1.00886
0.07203	0.00019	0.03990	1.01281
0.07231	0.00022	0.04275	1.01677
0.07260	0.00024	0.04432	1.02072
0.07288	0.00020	0.04103	1.02468
0.07316	0.00024	0.04494	1.02864
0.07344	0.00024	0.04444	1.03259
0.07372	0.00022	0.04310	1.03655
0.07400	0.00018	0.03865	1.04050
0.07428	0.00017	0.03819	1.04446
0.07456	0.00018	0.03843	1.04841
0.07485	0.00018	0.03903	1.05237
0.07513	0.00018	0.03913	1.05632
0.07541	0.00018	0.03912	1.06028
0.07569	0.00020	0.04097	1.06423
0.07597	0.00019	0.04038	1.06819
0.07625	0.00015	0.03595	1.07214
0.07653	0.00018	0.03866	1.07610
0.07681	0.00021	0.04251	1.08006
0.07710	0.00020	0.04134	1.08401
0.07738	0.00018	0.03883	1.08797
0.07766	0.00018	0.03869	1.09192
0.07794	0.00018	0.03855	1.09588
0.07822	0.00015	0.03524	1.09983
0.07850	0.00017	0.03837	1.10379
0.07878	0.00018	0.03875	1.10774
0.07906	0.00017	0.03825	1.11170
0.07935	0.00019	0.04010	1.11565
0.07963	0.00017	0.03758	1.11961
0.07991	0.00015	0.03606	1.12356
0.08019	0.00018	0.03893	1.12752
0.08047	0.00020	0.04096	1.13147
0.08075	0.00019	0.04007	1.13543
0.08103	0.00018	0.03878	1.13938
0.08132	0.00016	0.03760	1.14334
0.08160	0.00015	0.03615	1.14729
0.08188	0.00014	0.03491	1.15125
0.08216	0.00016	0.03683	1.15520
0.08244	0.00018	0.03965	1.15916
0.08272	0.00019	0.03988	1.16311
0.08300	0.00015	0.03641	1.16707
0.08328	0.00017	0.03770	1.17102
0.08357	0.00017	0.03879	1.17498
0.08385	0.00018	0.03916	1.17893
0.08413	0.00015	0.03569	1.18289
0.08441	0.00017	0.03775	1.18685
0.08469	0.00015	0.03614	1.19080
0.08497	0.00014	0.03524	1.19476
0.08525	0.00017	0.03875	1.19871
0.08553	0.00018	0.03992	1.20267
0.08582	0.00019	0.04040	1.20662
0.08610	0.00019	0.04033	1.21057
0.08638	0.00018	0.03919	1.21453
0.08666	0.00020	0.04129	1.21848
0.08694	0.00020	0.04205	1.22244
0.08722	0.00017	0.03841	1.22639
0.08750	0.00014	0.03519	1.23035
0.08778	0.00017	0.03803	1.23430
0.08807	0.00017	0.03889	1.23826
0.08835	0.00015	0.03552	1.24221
0.08863	0.00014	0.03488	1.24617
0.08891	0.00016	0.03730	1.25012
0.08919	0.00019	0.04044	1.25408
0.08947	0.00018	0.03932	1.25803
0.08975	0.00017	0.03823	1.26199
0.09003	0.00014	0.03511	1.26594
0.09032	0.00018	0.03940	1.26990
0.09060	0.00016	0.03782	1.27385
0.09088	0.00016	0.03769	1.27781
0.09116	0.00018	0.03991	1.28176
0.09144	0.00021	0.04293	1.28572
0.09172	0.00018	0.03940	1.28967
0.09200	0.00017	0.03822	1.29363
0.09228	0.00018	0.03985	1.29758
0.09257	0.00020	0.04163	1.30154
0.09285	0.00016	0.03753	1.30549
0.09313	0.00016	0.03793	1.30945
0.09341	0.00019	0.04037	1.31340
0.09369	0.00018	0.03930	1.31735
0.09397	0.00016	0.03685	1.32131
0.09425	0.00013	0.03383	1.32526
0.09453	0.00015	0.03647	1.32922
0.09482	0.00020	0.04139	1.33317
0.09510	0.00017	0.03871	1.33713
0.09538	0.00019	0.04096	1.34108
0.09566	0.00020	0.04238	1.34504
0.09594	0.00018	0.04008	1.34899
0.09622	0.00015	0.03653	1.35295
0.09650	0.00016	0.03798	1.35690
0.09678	0.00019	0.04125	1.36085
0.09707	0.00019	0.04077	1.36481
0.09735	0.00016	0.03780	1.36876
0.09763	0.00015	0.03655	1.37272
0.09791	0.00016	0.03710	1.37667
0.09819	0.00014	0.03497	1.38063
0.09847	0.00013	0.03406	1.38458
0.09875	0.00015	0.03602	1.38854
0.09903	0.00013	0.03435	1.39249
0.09932	0.00013	0.03440	1.39644
0.09960	0.00016	0.03716	1.40040
0.09988	0.00019	0.04082	1.40435
0.10016	0.00020	0.04249	1.40831
0.10044	0.00018	0.04011	1.41226
0.10072	0.00017	0.03901	1.41622
0.10100	0.00018	0.03983	1.42017
0.10128	0.00016	0.03751	1.42412
0.10157	0.00016	0.03786	1.42808
0.10185	0.00017	0.03848	1.43203
0.10213	0.00020	0.04204	1.43599
0.10241	0.00015	0.03640	1.43994
0.10269	0.00013	0.03346	1.44390
0.10297	0.00017	0.03903	1.44785
0.10325	0.00019	0.04086	1.45180
0.10353	0.00018	0.03982	1.45576
0.10381	0.00015	0.03694	1.45971
0.10410	0.00017	0.03885	1.46367
0.10438	0.00015	0.03646	1.46762
0.10466	0.00015	0.03649	1.47157
0.10494	0.00019	0.04140	1.47553
0.10522	0.00017	0.03887	1.47948
0.10550	0.00017	0.03874	1.48344
0.10578	0.00021	0.04313	1.48739
0.10606	0.00018	0.03973	1.49135
0.10635	0.00018	0.03958	1.49530
0.10663	0.00016	0.03743	1.49925
0.10691	0.00016	0.03780	1.50321
0.10719	0.00017	0.03858	1.50716
0.10747	0.00017	0.03884	1.51112
0.10775	0.00018	0.04009	1.51507
0.10803	0.00018	0.03963	1.51902
0.10831	0.00015	0.03688	1.52298
0.10860	0.00018	0.04005	1.52693
0.10888	0.00019	0.04130	1.53088
0.10916	0.00019	0.04130	1.53484
0.10944	0.00020	0.04191	1.53879
0.10972	0.00019	0.04114	1.54275
0.11000	0.00018	0.03962	1.54670
0.11028	0.00015	0.03697	1.55065
0.11056	0.00016	0.03772	1.55461
0.11084	0.00015	0.03679	1.55856
0.11113	0.00015	0.03664	1.56252
0.11141	0.00017	0.03844	1.56647
0.11169	0.00016	0.03720	1.57042
0.11197	0.00018	0.03966	1.57438
0.11225	0.00020	0.04202	1.57833
0.11253	0.00016	0.03774	1.58228
0.11281	0.00018	0.04039	1.58624
0.11309	0.00019	0.04137	1.59019
0.11338	0.00016	0.03745	1.59415
0.11366	0.00014	0.03495	1.59810
0.11394	0.00014	0.03546	1.60205
0.11422	0.00012	0.03331	1.60601
0.11450	0.00016	0.03726	1.60996
0.11478	0.00018	0.03988	1.61391
0.11506	0.00014	0.03526	1.61787
0.11534	0.00017	0.03931	1.62182
0.11562	0.00014	0.03596	1.62577
0.11591	0.00016	0.03739	1.62973
0.11619	0.00017	0.03848	1.63368
0.11647	0.00018	0.04002	1.63763
0.11675	0.00017	0.03914	1.64159
0.11703	0.00015	0.03667	1.64554
0.11731	0.00014	0.03519	1.64949
0.11759	0.00013	0.03411	1.65345
0.11787	0.00014	0.03507	1.65740
0.11815	0.00017	0.03876	1.66135
0.11844	0.00015	0.03664	1.66531
0.11872	0.00014	0.03483	1.66926
0.11900	0.00016	0.03836	1.67322
0.11928	0.00017	0.03906	1.67717
0.11956	0.00018	0.03971	1.68112
0.11984	0.00016	0.03761	1.68508
0.12012	0.00018	0.03990	1.68903
0.12040	0.00021	0.04327	1.69298
0.12068	0.00016	0.03753	1.69693
0.12097	0.00015	0.03719	1.70089
0.12125	0.00014	0.03545	1.70484
0.12153	0.00017	0.03938	1.70879
0.12181	0.00018	0.04050	1.71275
0.12209	0.00017	0.03957	1.71670
0.12237	0.00019	0.04154	1.72065
0.12265	0.00017	0.03958	1.72461
0.12293	0.00017	0.03952	1.72856
0.12322	0.00015	0.03666	1.73251
0.12350	0.00016	0.03751	1.73647
0.12378	0.00018	0.03970	1.74042
0.12406	0.00014	0.03492	1.74437
0.12434	0.00015	0.03680	1.74833
0.12462	0.00017	0.03906	1.75228
0.12490	0.00018	0.03981	1.75623
0.12518	0.00019	0.04099	1.76018
0.12546	0.00018	0.04064	1.76414
0.12575	0.00017	0.03947	1.76809
0.12603	0.00016	0.03754	1.77204
0.12631	0.00017	0.03930	1.77600
0.12659	0.00015	0.03631	1.77995
0.12687	0.00015	0.03646	1.78390
0.12715	0.00014	0.03566	1.78786
0.12743	0.00017	0.03883	1.79181
0.12771	0.00020	0.04273	1.79576
0.12799	0.00018	0.04067	1.79971
0.12828	0.00017	0.03868	1.80367
0.12856	0.00014	0.03504	1.80762
0.12884	0.00014	0.03611	1.81157
0.12912	0.00016	0.03824	1.81552
0.12940	0.00014	0.03566	1.81948
0.12968	0.00014	0.03556	1.82343
0.12996	0.00016	0.03772	1.82738
0.13024	0.00014	0.03577	1.83134
0.13052	0.00016	0.03757	1.83529
0.13080	0.00017	0.03955	1.83924
0.13109	0.00016	0.03767	1.84319
0.13137	0.00015	0.03658	1.84715
0.13165	0.00015	0.03680	1.85110
0.13193	0.00015	0.03657	1.85505
0.13221	0.00013	0.03380	1.85900
0.13249	0.00015	0.03684	1.86296
0.13277	0.00019	0.04152	1.86691
0.13305	0.00017	0.03920	1.87086
0.13333	0.00018	0.03980	1.87481
0.13362	0.00016	0.03851	1.87877
0.13390	0.00018	0.03976	1.88272
0.13418	0.00015	0.03720	1.88667
0.13446	0.00015	0.03749	1.89062
0.13474	0.00016	0.04275	1.89458
0.13502	0.00016	0.04404	1.89853
0.13530	0.00018	0.04886	1.90248
0.13558	0.00012	0.04114	1.90643
0.13586	0.00014	0.04520	1.91039
0.13615	0.00018	0.05400	1.91434
0.13643	0.00017	0.05376	1.91829
0.13671	0.00018	0.05654	1.92224
0.13699	0.00019	0.06021	1.92619
0.13727	0.00019	0.06125	1.93015
0.13755	0.00018	0.06146	1.93410
0.13783	0.00021	0.06956	1.93805
0.13811	0.00019	0.06754	1.94200
0.13839	0.00018	0.06800	1.94596
0.13867	0.00019	0.07121	1.94991
0.13896	0.00014	0.06297	1.95386
0.13924	0.00012	0.06170	1.95781
0.13952	0.00014	0.06812	1.96176
0.13980	0.00018	0.07985	1.96572
0.14008	0.00021	0.08912	1.96967
0.14036	0.00019	0.08869	1.97362
0.14064	0.00014	0.07902	1.97757
0.14092	0.00013	0.08192	1.98152
0.14120	0.00012	0.08239	1.98548
0.14148	0.00014	0.09202	1.98943
0.14177	0.00024	0.12885	1.99338
0.14205	0.00023	0.13571	1.99733
0.14233	0.00014	0.11445	2.00128
0.14261	0.00021	0.15289	2.00524
0.14289	0.00018	0.15844	2.00919
0.14317	0.00020	0.19237	2.01314
0.14345	0.00006	0.13270	2.01709
0.14373	0.00022	0.33545	2.02104
0.14401	0.00014	0.59196	2.02500
