q(A-1)	I(q)20230413_0_00011.edf{0}_circles_5_division_ExposureTime	Sig(q)20230413_0_00011.edf{0}_circles_5	2Theta(degrees)
0.02308	0.00023	0.05237	0.32445
0.02336	0.00029	0.05883	0.32840
0.02364	0.00023	0.05211	0.33236
0.02392	0.00022	0.05101	0.33632
0.02420	0.00025	0.05393	0.34027
0.02448	0.00022	0.05022	0.34423
0.02476	0.00024	0.05200	0.34819
0.02504	0.00023	0.05131	0.35214
0.02533	0.00024	0.05205	0.35610
0.02561	0.00022	0.04966	0.36006
0.02589	0.00023	0.04956	0.36401
0.02617	0.00019	0.04582	0.36797
0.02645	0.00021	0.04790	0.37193
0.02673	0.00023	0.04917	0.37588
0.02701	0.00020	0.04647	0.37984
0.02730	0.00019	0.04432	0.38380
0.02758	0.00020	0.04518	0.38775
0.02786	0.00023	0.04898	0.39171
0.02814	0.00023	0.04804	0.39567
0.02842	0.00020	0.04546	0.39962
0.02870	0.00022	0.04700	0.40358
0.02898	0.00021	0.04571	0.40753
0.02927	0.00017	0.04024	0.41149
0.02955	0.00024	0.04836	0.41545
0.02983	0.00025	0.04950	0.41940
0.03011	0.00024	0.04761	0.42336
0.03039	0.00024	0.04824	0.42732
0.03067	0.00024	0.04708	0.43127
0.03095	0.00020	0.04293	0.43523
0.03124	0.00023	0.04612	0.43919
0.03152	0.00021	0.04431	0.44314
0.03180	0.00019	0.04131	0.44710
0.03208	0.00019	0.04170	0.45106
0.03236	0.00024	0.04652	0.45501
0.03264	0.00021	0.04292	0.45897
0.03292	0.00021	0.04351	0.46293
0.03321	0.00020	0.04206	0.46688
0.03349	0.00021	0.04315	0.47084
0.03377	0.00020	0.04124	0.47480
0.03405	0.00020	0.04110	0.47875
0.03433	0.00018	0.03866	0.48271
0.03461	0.00018	0.03876	0.48666
0.03489	0.00017	0.03812	0.49062
0.03517	0.00017	0.03774	0.49458
0.03546	0.00018	0.03800	0.49853
0.03574	0.00014	0.03336	0.50249
0.03602	0.00016	0.03613	0.50645
0.03630	0.00019	0.03957	0.51040
0.03658	0.00018	0.03838	0.51436
0.03686	0.00017	0.03658	0.51832
0.03714	0.00018	0.03777	0.52227
0.03743	0.00018	0.03789	0.52623
0.03771	0.00016	0.03548	0.53018
0.03799	0.00015	0.03435	0.53414
0.03827	0.00016	0.03552	0.53810
0.03855	0.00016	0.03555	0.54205
0.03883	0.00018	0.03664	0.54601
0.03911	0.00020	0.03858	0.54997
0.03940	0.00019	0.03723	0.55392
0.03968	0.00017	0.03613	0.55788
0.03996	0.00018	0.03620	0.56184
0.04024	0.00017	0.03499	0.56579
0.04052	0.00019	0.03734	0.56975
0.04080	0.00018	0.03636	0.57370
0.04108	0.00018	0.03636	0.57766
0.04137	0.00018	0.03620	0.58162
0.04165	0.00022	0.03959	0.58557
0.04193	0.00020	0.03748	0.58953
0.04221	0.00018	0.03573	0.59349
0.04249	0.00016	0.03376	0.59744
0.04277	0.00016	0.03366	0.60140
0.04305	0.00017	0.03379	0.60536
0.04333	0.00019	0.03576	0.60931
0.04362	0.00019	0.03583	0.61327
0.04390	0.00016	0.03350	0.61722
0.04418	0.00020	0.03648	0.62118
0.04446	0.00020	0.03664	0.62514
0.04474	0.00021	0.03752	0.62909
0.04502	0.00019	0.03572	0.63305
0.04530	0.00019	0.03570	0.63701
0.04559	0.00021	0.03700	0.64096
0.04587	0.00019	0.03515	0.64492
0.04615	0.00018	0.03458	0.64887
0.04643	0.00018	0.03412	0.65283
0.04671	0.00014	0.03011	0.65679
0.04699	0.00016	0.03203	0.66074
0.04727	0.00018	0.03404	0.66470
0.04756	0.00017	0.03260	0.66865
0.04784	0.00017	0.03229	0.67261
0.04812	0.00016	0.03162	0.67657
0.04840	0.00019	0.03461	0.68052
0.04868	0.00016	0.03179	0.68448
0.04896	0.00016	0.03154	0.68844
0.04924	0.00019	0.03402	0.69239
0.04953	0.00018	0.03282	0.69635
0.04981	0.00019	0.03398	0.70030
0.05009	0.00018	0.03269	0.70426
0.05037	0.00018	0.03299	0.70822
0.05065	0.00020	0.03473	0.71217
0.05093	0.00016	0.03028	0.71613
0.05121	0.00014	0.02911	0.72008
0.05149	0.00018	0.03260	0.72404
0.05178	0.00017	0.03170	0.72800
0.05206	0.00015	0.03078	0.73195
0.05234	0.00018	0.03443	0.73591
0.05262	0.00021	0.03740	0.73986
0.05290	0.00020	0.03633	0.74382
0.05318	0.00017	0.03423	0.74778
0.05346	0.00018	0.03519	0.75173
0.05375	0.00017	0.03435	0.75569
0.05403	0.00015	0.03270	0.75964
0.05431	0.00017	0.03428	0.76360
0.05459	0.00019	0.03649	0.76756
0.05487	0.00017	0.03467	0.77151
0.05515	0.00016	0.03368	0.77547
0.05543	0.00017	0.03503	0.77942
0.05571	0.00021	0.03892	0.78338
0.05600	0.00018	0.03651	0.78734
0.05628	0.00020	0.03844	0.79129
0.05656	0.00019	0.03713	0.79525
0.05684	0.00018	0.03712	0.79920
0.05712	0.00018	0.03652	0.80316
0.05740	0.00021	0.03962	0.80712
0.05768	0.00017	0.03573	0.81107
0.05797	0.00017	0.03598	0.81503
0.05825	0.00022	0.04134	0.81898
0.05853	0.00020	0.03848	0.82294
0.05881	0.00019	0.03836	0.82690
0.05909	0.00022	0.04140	0.83085
0.05937	0.00022	0.04081	0.83481
0.05965	0.00018	0.03716	0.83876
0.05993	0.00018	0.03678	0.84272
0.06022	0.00021	0.04085	0.84668
0.06050	0.00021	0.04004	0.85063
0.06078	0.00021	0.04058	0.85459
0.06106	0.00021	0.04030	0.85854
0.06134	0.00017	0.03659	0.86250
0.06162	0.00019	0.03874	0.86645
0.06190	0.00017	0.03615	0.87041
0.06219	0.00019	0.03829	0.87437
0.06247	0.00021	0.04048	0.87832
0.06275	0.00022	0.04149	0.88228
0.06303	0.00020	0.03978	0.88623
0.06331	0.00020	0.04003	0.89019
0.06359	0.00021	0.04062	0.89415
0.06387	0.00017	0.03702	0.89810
0.06415	0.00019	0.03889	0.90206
0.06444	0.00021	0.04152	0.90601
0.06472	0.00020	0.04044	0.90997
0.06500	0.00018	0.03775	0.91392
0.06528	0.00018	0.03811	0.91788
0.06556	0.00018	0.03836	0.92184
0.06584	0.00018	0.03824	0.92579
0.06612	0.00018	0.03770	0.92975
0.06641	0.00019	0.03932	0.93370
0.06669	0.00019	0.03962	0.93766
0.06697	0.00018	0.03820	0.94161
0.06725	0.00023	0.04282	0.94557
0.06753	0.00022	0.04219	0.94952
0.06781	0.00021	0.04098	0.95348
0.06809	0.00018	0.03864	0.95744
0.06837	0.00016	0.03598	0.96139
0.06866	0.00017	0.03775	0.96535
0.06894	0.00018	0.03859	0.96930
0.06922	0.00020	0.04008	0.97326
0.06950	0.00017	0.03708	0.97721
0.06978	0.00019	0.04017	0.98117
0.07006	0.00020	0.04008	0.98513
0.07034	0.00019	0.03975	0.98908
0.07063	0.00017	0.03712	0.99304
0.07091	0.00022	0.04298	0.99699
0.07119	0.00018	0.03889	1.00095
0.07147	0.00018	0.03879	1.00490
0.07175	0.00019	0.04013	1.00886
0.07203	0.00017	0.03719	1.01281
0.07231	0.00017	0.03761	1.01677
0.07259	0.00019	0.03977	1.02072
0.07288	0.00018	0.03875	1.02468
0.07316	0.00017	0.03809	1.02864
0.07344	0.00017	0.03740	1.03259
0.07372	0.00020	0.04112	1.03655
0.07400	0.00018	0.03897	1.04050
0.07428	0.00015	0.03569	1.04446
0.07456	0.00021	0.04196	1.04841
0.07484	0.00016	0.03703	1.05237
0.07513	0.00017	0.03744	1.05632
0.07541	0.00018	0.03882	1.06028
0.07569	0.00018	0.03859	1.06423
0.07597	0.00015	0.03593	1.06819
0.07625	0.00019	0.04002	1.07214
0.07653	0.00019	0.04054	1.07610
0.07681	0.00017	0.03775	1.08006
0.07710	0.00018	0.03955	1.08401
0.07738	0.00022	0.04294	1.08797
0.07766	0.00020	0.04148	1.09192
0.07794	0.00018	0.03944	1.09588
0.07822	0.00020	0.04133	1.09983
0.07850	0.00017	0.03774	1.10379
0.07878	0.00022	0.04302	1.10774
0.07906	0.00017	0.03848	1.11170
0.07935	0.00017	0.03747	1.11565
0.07963	0.00018	0.03939	1.11961
0.07991	0.00021	0.04214	1.12356
0.08019	0.00022	0.04369	1.12752
0.08047	0.00020	0.04115	1.13147
0.08075	0.00019	0.03988	1.13543
0.08103	0.00019	0.04010	1.13938
0.08131	0.00017	0.03820	1.14334
0.08160	0.00018	0.03899	1.14729
0.08188	0.00019	0.04018	1.15125
0.08216	0.00019	0.04052	1.15520
0.08244	0.00018	0.03884	1.15916
0.08272	0.00019	0.04027	1.16311
0.08300	0.00017	0.03872	1.16707
0.08328	0.00019	0.04086	1.17102
0.08356	0.00020	0.04155	1.17498
0.08385	0.00017	0.03815	1.17893
0.08413	0.00015	0.03568	1.18289
0.08441	0.00019	0.04003	1.18685
0.08469	0.00017	0.03863	1.19080
0.08497	0.00020	0.04174	1.19476
0.08525	0.00019	0.04019	1.19871
0.08553	0.00016	0.03735	1.20267
0.08582	0.00016	0.03717	1.20662
0.08610	0.00016	0.03747	1.21057
0.08638	0.00023	0.04464	1.21453
0.08666	0.00019	0.04081	1.21848
0.08694	0.00017	0.03881	1.22244
0.08722	0.00018	0.03965	1.22639
0.08750	0.00020	0.04158	1.23035
0.08778	0.00017	0.03818	1.23430
0.08807	0.00018	0.04001	1.23826
0.08835	0.00016	0.03761	1.24221
0.08863	0.00019	0.04012	1.24617
0.08891	0.00019	0.04071	1.25012
0.08919	0.00019	0.04093	1.25408
0.08947	0.00018	0.03973	1.25803
0.08975	0.00020	0.04139	1.26199
0.09003	0.00019	0.04082	1.26594
0.09032	0.00020	0.04121	1.26990
0.09060	0.00018	0.03967	1.27385
0.09088	0.00018	0.03918	1.27781
0.09116	0.00017	0.03875	1.28176
0.09144	0.00018	0.03939	1.28572
0.09172	0.00018	0.03973	1.28967
0.09200	0.00017	0.03907	1.29363
0.09228	0.00020	0.04216	1.29758
0.09257	0.00022	0.04408	1.30154
0.09285	0.00017	0.03906	1.30549
0.09313	0.00017	0.03808	1.30945
0.09341	0.00016	0.03738	1.31340
0.09369	0.00017	0.03796	1.31735
0.09397	0.00018	0.03976	1.32131
0.09425	0.00015	0.03628	1.32526
0.09453	0.00018	0.03928	1.32922
0.09482	0.00016	0.03739	1.33317
0.09510	0.00018	0.03963	1.33713
0.09538	0.00020	0.04135	1.34108
0.09566	0.00020	0.04183	1.34504
0.09594	0.00019	0.04111	1.34899
0.09622	0.00016	0.03703	1.35295
0.09650	0.00013	0.03364	1.35690
0.09678	0.00015	0.03672	1.36085
0.09706	0.00018	0.04016	1.36481
0.09735	0.00019	0.04059	1.36876
0.09763	0.00014	0.03477	1.37272
0.09791	0.00017	0.03901	1.37667
0.09819	0.00018	0.03941	1.38063
0.09847	0.00013	0.03393	1.38458
0.09875	0.00017	0.03869	1.38854
0.09903	0.00015	0.03595	1.39249
0.09931	0.00015	0.03609	1.39644
0.09960	0.00014	0.03479	1.40040
0.09988	0.00017	0.03907	1.40435
0.10016	0.00022	0.04447	1.40831
0.10044	0.00020	0.04244	1.41226
0.10072	0.00019	0.04072	1.41622
0.10100	0.00016	0.03810	1.42017
0.10128	0.00016	0.03765	1.42412
0.10156	0.00018	0.03947	1.42808
0.10185	0.00019	0.04060	1.43203
0.10213	0.00018	0.03967	1.43599
0.10241	0.00018	0.03947	1.43994
0.10269	0.00018	0.03986	1.44390
0.10297	0.00013	0.03382	1.44785
0.10325	0.00016	0.03810	1.45180
0.10353	0.00019	0.04112	1.45576
0.10381	0.00017	0.03927	1.45971
0.10410	0.00019	0.04147	1.46367
0.10438	0.00018	0.04014	1.46762
0.10466	0.00016	0.03786	1.47157
0.10494	0.00021	0.04295	1.47553
0.10522	0.00019	0.04084	1.47948
0.10550	0.00021	0.04329	1.48344
0.10578	0.00016	0.03798	1.48739
0.10606	0.00017	0.03900	1.49135
0.10634	0.00017	0.03932	1.49530
0.10663	0.00016	0.03809	1.49925
0.10691	0.00018	0.03949	1.50321
0.10719	0.00014	0.03548	1.50716
0.10747	0.00016	0.03755	1.51112
0.10775	0.00017	0.03842	1.51507
0.10803	0.00021	0.04264	1.51902
0.10831	0.00019	0.04072	1.52298
0.10859	0.00015	0.03603	1.52693
0.10888	0.00017	0.03924	1.53088
0.10916	0.00016	0.03738	1.53484
0.10944	0.00015	0.03643	1.53879
0.10972	0.00014	0.03592	1.54275
0.11000	0.00016	0.03738	1.54670
0.11028	0.00018	0.03999	1.55065
0.11056	0.00018	0.03954	1.55461
0.11084	0.00019	0.04080	1.55856
0.11113	0.00017	0.03840	1.56252
0.11141	0.00013	0.03433	1.56647
0.11169	0.00019	0.04089	1.57042
0.11197	0.00016	0.03774	1.57438
0.11225	0.00019	0.04115	1.57833
0.11253	0.00018	0.03966	1.58228
0.11281	0.00015	0.03655	1.58624
0.11309	0.00013	0.03467	1.59019
0.11337	0.00014	0.03558	1.59415
0.11366	0.00016	0.03791	1.59810
0.11394	0.00014	0.03595	1.60205
0.11422	0.00016	0.03759	1.60601
0.11450	0.00018	0.03985	1.60996
0.11478	0.00018	0.03968	1.61391
0.11506	0.00017	0.03934	1.61787
0.11534	0.00017	0.03875	1.62182
0.11562	0.00016	0.03744	1.62577
0.11590	0.00018	0.04037	1.62973
0.11619	0.00019	0.04154	1.63368
0.11647	0.00019	0.04121	1.63763
0.11675	0.00017	0.03920	1.64159
0.11703	0.00017	0.03890	1.64554
0.11731	0.00019	0.04107	1.64949
0.11759	0.00015	0.03643	1.65345
0.11787	0.00016	0.03730	1.65740
0.11815	0.00015	0.03670	1.66135
0.11844	0.00015	0.03605	1.66531
0.11872	0.00016	0.03814	1.66926
0.11900	0.00015	0.03606	1.67322
0.11928	0.00011	0.03141	1.67717
0.11956	0.00014	0.03579	1.68112
0.11984	0.00015	0.03662	1.68508
0.12012	0.00017	0.03916	1.68903
0.12040	0.00020	0.04232	1.69298
0.12068	0.00016	0.03775	1.69693
0.12097	0.00020	0.04211	1.70089
0.12125	0.00019	0.04127	1.70484
0.12153	0.00016	0.03791	1.70879
0.12181	0.00018	0.03981	1.71275
0.12209	0.00017	0.03888	1.71670
0.12237	0.00015	0.03621	1.72065
0.12265	0.00015	0.03703	1.72461
0.12293	0.00015	0.03667	1.72856
0.12321	0.00015	0.03701	1.73251
0.12350	0.00016	0.03770	1.73647
0.12378	0.00016	0.03840	1.74042
0.12406	0.00017	0.03951	1.74437
0.12434	0.00015	0.03675	1.74833
0.12462	0.00014	0.03584	1.75228
0.12490	0.00013	0.03475	1.75623
0.12518	0.00016	0.03840	1.76018
0.12546	0.00019	0.04139	1.76414
0.12574	0.00024	0.04599	1.76809
0.12603	0.00021	0.04364	1.77204
0.12631	0.00017	0.03877	1.77600
0.12659	0.00015	0.03669	1.77995
0.12687	0.00014	0.03549	1.78390
0.12715	0.00016	0.03802	1.78786
0.12743	0.00018	0.03976	1.79181
0.12771	0.00016	0.03761	1.79576
0.12799	0.00016	0.03814	1.79971
0.12827	0.00014	0.03576	1.80367
0.12856	0.00013	0.03438	1.80762
0.12884	0.00013	0.03403	1.81157
0.12912	0.00015	0.03630	1.81552
0.12940	0.00013	0.03398	1.81948
0.12968	0.00017	0.03926	1.82343
0.12996	0.00016	0.03811	1.82738
0.13024	0.00015	0.03688	1.83134
0.13052	0.00015	0.03698	1.83529
0.13080	0.00014	0.03552	1.83924
0.13109	0.00015	0.03713	1.84319
0.13137	0.00016	0.03750	1.84715
0.13165	0.00016	0.03831	1.85110
0.13193	0.00015	0.03650	1.85505
0.13221	0.00013	0.03390	1.85900
0.13249	0.00017	0.03971	1.86296
0.13277	0.00020	0.04198	1.86691
0.13305	0.00020	0.04292	1.87086
0.13333	0.00018	0.04076	1.87481
0.13361	0.00018	0.04076	1.87877
0.13390	0.00019	0.04100	1.88272
0.13418	0.00019	0.04126	1.88667
0.13446	0.00020	0.04378	1.89062
0.13474	0.00017	0.04411	1.89458
0.13502	0.00017	0.04656	1.89853
0.13530	0.00018	0.04962	1.90248
0.13558	0.00014	0.04483	1.90643
0.13586	0.00017	0.05022	1.91039
0.13614	0.00020	0.05664	1.91434
0.13643	0.00018	0.05574	1.91829
0.13671	0.00018	0.05729	1.92224
0.13699	0.00017	0.05604	1.92619
0.13727	0.00013	0.05173	1.93015
0.13755	0.00016	0.05774	1.93410
0.13783	0.00016	0.06016	1.93805
0.13811	0.00015	0.05913	1.94200
0.13839	0.00015	0.06143	1.94596
0.13867	0.00016	0.06489	1.94991
0.13895	0.00021	0.07775	1.95386
0.13924	0.00019	0.07750	1.95781
0.13952	0.00017	0.07498	1.96176
0.13980	0.00018	0.08091	1.96572
0.14008	0.00012	0.06770	1.96967
0.14036	0.00016	0.08214	1.97362
0.14064	0.00012	0.07468	1.97757
0.14092	0.00011	0.07371	1.98152
0.14120	0.00013	0.08379	1.98548
0.14148	0.00010	0.07836	1.98943
0.14177	0.00008	0.07354	1.99338
0.14205	0.00008	0.08103	1.99733
0.14233	0.00012	0.10639	2.00128
0.14261	0.00023	0.16205	2.00524
0.14289	0.00033	0.21372	2.00919
0.14317	0.00039	0.26893	2.01314
0.14345	0.00073	0.44514	2.01709
0.14373	0.00054	0.52315	2.02104
0.14401	0.00000	0.00000	2.02500
