#####################################################################################################
# NeXus source file: integrado
# NXdata: name =  img#_0_#_circles_16
#
#
# Exposure_msec                                     1800000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.5419
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00012.edf{0}_circles_16            Sig(q)20230413_0_00012.edf{0}_circles_16          2Theta(degrees)     
0.0                 nan                                               nan                                               0.0                 
0.00028140766093    nan                                               nan                                               0.00395671608868    
0.00056281531884    nan                                               nan                                               0.00791343213961    
0.000844222970712   nan                                               nan                                               0.0118701481151     
0.00112563061352    nan                                               nan                                               0.0158268639773     
0.00140703824426    nan                                               nan                                               0.0197835796886     
0.0016884458599     nan                                               nan                                               0.0237402952112     
0.00196985345741    nan                                               nan                                               0.0276970105074     
0.0022512610338     nan                                               nan                                               0.0316537255393     
0.00253266858602    nan                                               nan                                               0.0356104402694     
0.00281407611107    nan                                               nan                                               0.0395671546598     
0.00309548360593    nan                                               nan                                               0.0435238686729     
0.00337689106757    nan                                               nan                                               0.0474805822708     
0.00365829849297    nan                                               nan                                               0.0514372954158     
0.00393970587912    nan                                               nan                                               0.0553940080703     
0.004221113223      82.500132786                                      19.3868658676                                     0.0593507201964     
0.00450252052158    84.8880209737                                     3.13703754144                                     0.0633074317564     
0.00478392777185    79.8754788384                                     1.69233485496                                     0.0672641427126     
0.00506533497079    70.8531590569                                     1.29841319276                                     0.0712208530272     
0.00534674211538    64.4218810339                                     1.19525512559                                     0.0751775626625     
0.00562814920259    59.9775245888                                     1.12178147642                                     0.0791342715808     
0.00590955622942    56.4701828252                                     1.06087251593                                     0.0830909797444     
0.00619096319283    52.5974621509                                     0.991962126794                                    0.0870476871154     
0.00647237008982    49.8391824931                                     0.947993590532                                    0.0910043936561     
0.00675377691735    46.236917437                                      0.887949148795                                    0.0949610993289     
0.00703518367242    44.087676336                                      0.857688770604                                    0.0989178040959     
0.007316590352      44.6135623799                                     0.854966322551                                    0.102874507919      
0.00759799695307    42.3121622533                                     0.818303015747                                    0.106831210762      
0.00787940347261    41.5511196964                                     0.804867235003                                    0.110787912585      
0.00816080990761    40.2293808815                                     0.778426238564                                    0.114744613352      
0.00844221625504    38.2660444439                                     0.754461028023                                    0.118701313024      
0.00872362251188    38.0291707772                                     0.742306701938                                    0.122658011564      
0.00900502867512    37.7089873229                                     0.728555972307                                    0.126614708935      
0.00928643474173    36.3248526561                                     0.711791974737                                    0.130571405097      
0.0095678407087     35.7285815513                                     0.693985708637                                    0.134528100015      
0.00984924657301    34.5659043756                                     0.680220678633                                    0.138484793649      
0.0101306523316     33.5530115699                                     0.659778842266                                    0.142441485962      
0.0104120579815     33.2638837085                                     0.650523554146                                    0.146398176917      
0.0106934635197     33.1630953032                                     0.645729214491                                    0.150354866475      
0.0109748689432     33.2645873563                                     0.637257826275                                    0.1543115546        
0.0112562742489     32.5787365092                                     0.628271268445                                    0.158268241252      
0.0115376794338     32.0579642699                                     0.613619524601                                    0.162224926395      
0.0118190844949     31.2124830292                                     0.602371214387                                    0.166181609991      
0.0121004894292     29.8685012175                                     0.58469916863                                     0.170138292002      
0.0123818942337     30.2097901013                                     0.580099310653                                    0.17409497239       
0.0126632989053     29.5816013795                                     0.571740979477                                    0.178051651117      
0.012944703441      29.8283945559                                     0.566520081087                                    0.182008328146      
0.0132261078378     28.9995644108                                     0.556666990777                                    0.18596500344       
0.0135075120927     27.9400766926                                     0.541488021115                                    0.189921676959      
0.0137889162027     28.2690785349                                     0.537806516048                                    0.193878348668      
0.0140703201647     28.2170955132                                     0.536204931004                                    0.197835018527      
0.0143517239758     27.4848657172                                     0.522397335556                                    0.201791686499      
0.0146331276328     27.2054541984                                     0.518371016189                                    0.205748352546      
0.0149145311329     26.8664332511                                     0.508852320652                                    0.209705016631      
0.0151959344729     26.1022066035                                     0.498352243895                                    0.213661678716      
0.0154773376499     26.2168875177                                     0.497367864614                                    0.217618338764      
0.0157587406607     26.3202429732                                     0.492465227109                                    0.221574996735      
0.0160401435025     25.6824068024                                     0.48489532937                                     0.225531652593      
0.0163215461722     24.9965992442                                     0.472889498776                                    0.229488306301      
0.0166029486668     24.5325063793                                     0.466846072225                                    0.233444957819      
0.0168843509832     24.3847943314                                     0.462627259994                                    0.237401607111      
0.0171657531185     23.960955128                                      0.45404285172                                     0.241358254139      
0.0174471550695     23.9381566778                                     0.451674940471                                    0.245314898864      
0.0177285568334     23.2640454776                                     0.441118777307                                    0.24927154125       
0.018009958407      23.3381139631                                     0.440809104831                                    0.253228181259      
0.0182913597874     22.6069575138                                     0.430223693393                                    0.257184818852      
0.0185727609715     21.9617609665                                     0.420700396436                                    0.261141453993      
0.0188541619564     21.9468178217                                     0.419115571928                                    0.265098086642      
0.0191355627389     21.6380309372                                     0.412322665364                                    0.269054716764      
0.0194169633161     20.5401252217                                     0.400926444781                                    0.273011344319      
0.019698363685      20.4513803286                                     0.39544908831                                     0.27696796927       
0.0199797638426     20.0697140223                                     0.390698483635                                    0.28092459158       
0.0202611637857     19.3741381041                                     0.381839561679                                    0.28488121121       
0.0205425635115     19.8846673981                                     0.384004730717                                    0.288837828123      
0.0208239630168     19.4155910393                                     0.377986518068                                    0.292794442282      
0.0211053622987     18.8929776763                                     0.368979711375                                    0.296751053648      
0.0213867613542     18.1467774939                                     0.361532364176                                    0.300707662183      
0.0216681601801     18.4191347697                                     0.361401015148                                    0.304664267851      
0.0219495587736     18.6659422364                                     0.361668825122                                    0.308620870613      
0.0222309571316     18.1931951423                                     0.355750924017                                    0.312577470432      
0.022512355251      17.6276864242                                     0.346880784973                                    0.316534067269      
0.0227937531289     17.548214109                                      0.346141207823                                    0.320490661087      
0.0230751507623     17.1314221519                                     0.338743717713                                    0.324447251849      
0.023356548148      16.4933751976                                     0.330991440672                                    0.328403839516      
0.0236379452831     16.2186371248                                     0.327177831787                                    0.332360424052      
0.0239193421647     15.6582902539                                     0.318741620353                                    0.336317005417      
0.0242007387895     15.4489312156                                     0.316628526549                                    0.340273583575      
0.0244821351547     15.8200699184                                     0.316548749434                                    0.344230158487      
