#####################################################################################################
# NeXus source file: integrado
# NXdata: name =   img#_0_#_circles_6
#
#
# Exposure_msec                                     1800000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.5419
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00010.edf{0}_circles_6   Sig(q)20230413_0_00010.edf{0}_circles_6 2Theta(degrees)     
0.0                 nan                                     nan                                     0.0                 
0.00028140766093    nan                                     nan                                     0.00395671608868    
0.00056281531884    nan                                     nan                                     0.00791343213961    
0.000844222970712   nan                                     nan                                     0.0118701481151     
0.00112563061352    nan                                     nan                                     0.0158268639773     
0.00140703824426    nan                                     nan                                     0.0197835796886     
0.0016884458599     nan                                     nan                                     0.0237402952112     
0.00196985345741    nan                                     nan                                     0.0276970105074     
0.0022512610338     nan                                     nan                                     0.0316537255393     
0.00253266858602    nan                                     nan                                     0.0356104402694     
0.00281407611107    nan                                     nan                                     0.0395671546598     
0.00309548360593    nan                                     nan                                     0.0435238686729     
0.00337689106757    nan                                     nan                                     0.0474805822708     
0.00365829849297    nan                                     nan                                     0.0514372954158     
0.00393970587912    nan                                     nan                                     0.0553940080703     
0.004221113223      107.500173024                           22.1301757728                           0.0593507201964     
0.00450252052158    102.691019976                           3.45034677156                           0.0633074317564     
0.00478392777185    97.972079283                            1.87426383138                           0.0672641427126     
0.00506533497079    90.8008197052                           1.46986752544                           0.0712208530272     
0.00534674211538    80.0265124205                           1.33217371173                           0.0751775626625     
0.00562814920259    74.0060870031                           1.2460851391                            0.0791342715808     
0.00590955622942    68.3884507325                           1.16746799612                           0.0830909797444     
0.00619096319283    63.4891533003                           1.08983929791                           0.0870476871154     
0.00647237008982    61.13136137                             1.04990977645                           0.0910043936561     
0.00675377691735    59.4858773232                           1.00716492903                           0.0949610993289     
0.00703518367242    56.5740596139                           0.971582740101                          0.0989178040959     
0.007316590352      53.7518132445                           0.938452112286                          0.102874507919      
0.00759799695307    51.8675263177                           0.906002320483                          0.106831210762      
0.00787940347261    50.1311512869                           0.884070139062                          0.110787912585      
0.00816080990761    48.0878283482                           0.851066261416                          0.114744613352      
0.00844221625504    47.1877633559                           0.837808421784                          0.118701313024      
0.00872362251188    46.1239284473                           0.817500634861                          0.122658011564      
0.00900502867512    45.0748273501                           0.796539879138                          0.126614708935      
0.00928643474173    44.0079041335                           0.78345940683                           0.130571405097      
0.0095678407087     42.0861047664                           0.753202938443                          0.134528100015      
0.00984924657301    41.975314035                            0.749588379366                          0.138484793649      
0.0101306523316     41.5993262293                           0.734642043725                          0.142441485962      
0.0104120579815     39.4610044417                           0.708533872346                          0.146398176917      
0.0106934635197     38.8371635861                           0.698789962598                          0.150354866475      
0.0109748689432     38.3182399479                           0.683953984444                          0.1543115546        
0.0112562742489     37.9219613989                           0.677837320615                          0.158268241252      
0.0115376794338     37.6359367771                           0.664863612155                          0.162224926395      
0.0118190844949     36.5793126945                           0.652105436554                          0.166181609991      
0.0121004894292     35.3268966066                           0.63588488906                           0.170138292002      
0.0123818942337     35.2533625916                           0.626655375479                          0.17409497239       
0.0126632989053     34.599548856                            0.618334813875                          0.178051651117      
0.012944703441      33.5112442215                           0.600475988148                          0.182008328146      
0.0132261078378     32.6838887695                           0.590971577098                          0.18596500344       
0.0135075120927     32.4707287926                           0.583742178773                          0.189921676959      
0.0137889162027     31.2272181039                           0.565245198523                          0.193878348668      
0.0140703201647     30.5160520689                           0.557620617475                          0.197835018527      
0.0143517239758     30.3319114657                           0.548787275852                          0.201791686499      
0.0146331276328     29.9315023381                           0.543722090668                          0.205748352546      
0.0149145311329     28.3462098573                           0.522678037191                          0.209705016631      
0.0151959344729     28.3510471041                           0.519376575348                          0.213661678716      
0.0154773376499     27.8277525936                           0.51242017811                           0.217618338764      
0.0157587406607     27.8828150483                           0.506872736766                          0.221574996735      
0.0160401435025     26.9009658325                           0.49626549145                           0.225531652593      
0.0163215461722     25.781475312                            0.480256320364                          0.229488306301      
0.0166029486668     25.2775798984                           0.473882307943                          0.233444957819      
0.0168843509832     25.0324010954                           0.468730189114                          0.237401607111      
0.0171657531185     24.5540386883                           0.459627756732                          0.241358254139      
0.0174471550695     24.4534177911                           0.456510138793                          0.245314898864      
0.0177285568334     24.1084449004                           0.449052919834                          0.24927154125       
0.018009958407      23.6483501945                           0.443729295311                          0.253228181259      
0.0182913597874     23.1643919179                           0.43549554565                           0.257184818852      
0.0185727609715     22.3019850314                           0.423946545786                          0.261141453993      
0.0188541619564     21.6208498515                           0.415991443841                          0.265098086642      
0.0191355627389     20.6930086943                           0.403218231066                          0.269054716764      
0.0194169633161     20.2133096499                           0.397724069058                          0.273011344319      
0.019698363685      19.5937400779                           0.387068596114                          0.27696796927       
0.0199797638426     19.5763254563                           0.385866185509                          0.28092459158       
0.0202611637857     19.1964174272                           0.380084202909                          0.28488121121       
0.0205425635115     19.0689167616                           0.376045521292                          0.288837828123      
0.0208239630168     18.2699840156                           0.366665531309                          0.292794442282      
0.0211053622987     17.8205223481                           0.358354197612                          0.296751053648      
0.0213867613542     17.3054258675                           0.353051913547                          0.300707662183      
0.0216681601801     17.6863071982                           0.354138658164                          0.304664267851      
0.0219495587736     16.4973965717                           0.340011670342                          0.308620870613      
0.0222309571316     15.4610647731                           0.32795272788                           0.312577470432      
0.022512355251      15.560680838                            0.325909396968                          0.316534067269      
0.0227937531289     15.2874975222                           0.323076256658                          0.320490661087      
0.0230751507623     14.6353548922                           0.313095027349                          0.324447251849      
0.023356548148      14.233831849                            0.307484274231                          0.328403839516      
0.0236379452831     13.8505475706                           0.302350132391                          0.332360424052      
0.0239193421647     13.5912064247                           0.29695839741                           0.336317005417      
0.0242007387895     12.924597255                            0.289607183205                          0.340273583575      
0.0244821351547     13.1847080553                           0.288982578441                          0.344230158487      
0.0247635312573     12.7166453335                           0.283731590772                          0.348186730116      
0.0250449270941     12.6333140037                           0.281420999845                          0.352143298425      
0.0253263226622     11.9244064417                           0.271577795802                          0.356099863375      
0.0256077179586     11.0827945015                           0.261287692133                          0.360056424929      
0.0258891129802     11.330808465                            0.261619214239                          0.364012983049      
