#####################################################################################################
# NeXus source file: integrado
# NXdata: name =   img#_0_#_circles_7
#
#
# Exposure_msec                                     600000.0 + 0.0
# _diffrn_source.source                             Xenocs - Soleil
# _diffrn_sofware                                   Foxtrot 3.2.7 (2015-08-21 17:32:57)
# _diffrn_detector.detector                         not specified
# _diffrn_comment.comment                           _
# _sas_detc.pixnum_ax                               [487]
# _sas_detc.pixnum_eq                               [195]
# _sas_detc.pixsize                                 172.0
# _sas_detc.binning                                 1
# _sas_detc.center_ax                               9.0
# _sas_detc.center_eq                               184.0
# _sas_detc.dist_spec/detc                          2490.67
# _sas_detc.energy                                  nan
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.wave_length                             1.5419
# _sas_detc.bias                                    0
# _sas_detc.sector_width                            360.0
# _sas_detc.mask                                    C:\USUARIOS SAXS\INTERNOS\Agustin Picco\20230413\mask
# Normalization                                     false
# Normalization Factor                              1.0
# Normalization Monitor                             null
# Normalization Intensity                           1.0
#####################################################################################################
q(A-1)              I(q)20230413_0_00009.edf{0}_circles_7   Sig(q)20230413_0_00009.edf{0}_circles_7 2Theta(degrees)     
0.0                 nan                                     nan                                     0.0                 
0.00028140766093    nan                                     nan                                     0.00395671608868    
0.00056281531884    nan                                     nan                                     0.00791343213961    
0.000844222970712   nan                                     nan                                     0.0118701481151     
0.00112563061352    nan                                     nan                                     0.0158268639773     
0.00140703824426    nan                                     nan                                     0.0197835796886     
0.0016884458599     nan                                     nan                                     0.0237402952112     
0.00196985345741    nan                                     nan                                     0.0276970105074     
0.0022512610338     nan                                     nan                                     0.0316537255393     
0.00253266858602    nan                                     nan                                     0.0356104402694     
0.00281407611107    nan                                     nan                                     0.0395671546598     
0.00309548360593    nan                                     nan                                     0.0435238686729     
0.00337689106757    nan                                     nan                                     0.0474805822708     
0.00365829849297    nan                                     nan                                     0.0514372954158     
0.00393970587912    nan                                     nan                                     0.0553940080703     
0.004221113223      45.0000724287                           14.3181493504                           0.0593507201964     
0.00450252052158    33.6575043569                           1.97532002713                           0.0633074317564     
0.00478392777185    30.1471539594                           1.03968725752                           0.0672641427126     
0.00506533497079    29.7384483997                           0.841186827168                          0.0712208530272     
0.00534674211538    27.6256503367                           0.782708714682                          0.0751775626625     
0.00562814920259    26.3065004946                           0.742925961352                          0.0791342715808     
0.00590955622942    23.6046461842                           0.685886648445                          0.0830909797444     
0.00619096319283    21.9265264078                           0.640468263375                          0.0870476871154     
0.00647237008982    20.374098115                            0.606120737037                          0.0910043936561     
0.00675377691735    18.8325630528                           0.566693686343                          0.0949610993289     
0.00703518367242    17.4619378072                           0.539780682061                          0.0989178040959     
0.007316590352      17.2222123808                           0.531202397961                          0.102874507919      
0.00759799695307    17.0097513976                           0.518836505016                          0.106831210762      
0.00787940347261    17.3951699964                           0.520771514864                          0.110787912585      
0.00816080990761    16.709964869                            0.501687823418                          0.114744613352      
0.00844221625504    16.5320046027                           0.495898487872                          0.118701313024      
0.00872362251188    16.7087894318                           0.492036642913                          0.122658011564      
0.00900502867512    15.2064013971                           0.462651221324                          0.126614708935      
0.00928643474173    14.6610888743                           0.452203864708                          0.130571405097      
0.0095678407087     14.2403057993                           0.438129299736                          0.134528100015      
0.00984924657301    13.3064143143                           0.422042696421                          0.138484793649      
0.0101306523316     13.5215685458                           0.418838087897                          0.142441485962      
0.0104120579815     12.9475687763                           0.405854777474                          0.146398176917      
0.0106934635197     12.6688232188                           0.399108561337                          0.150354866475      
0.0109748689432     12.5368046395                           0.391216836362                          0.1543115546        
0.0112562742489     12.6574187094                           0.391608990966                          0.158268241252      
0.0115376794338     12.597611294                            0.384658471486                          0.162224926395      
0.0118190844949     12.2343559066                           0.377129587013                          0.166181609991      
0.0121004894292     12.1271624527                           0.372567835519                          0.170138292002      
0.0123818942337     12.1265221907                           0.367533244459                          0.17409497239       
0.0126632989053     11.6154321561                           0.358266472222                          0.178051651117      
0.012944703441      11.1981689708                           0.347115396328                          0.182008328146      
0.0132261078378     11.2450398539                           0.346641241508                          0.18596500344       
0.0135075120927     11.040193552                            0.340379503347                          0.189921676959      
0.0137889162027     10.6535951326                           0.33015534134                           0.193878348668      
0.0140703201647     10.1867840998                           0.322176011168                          0.197835018527      
0.0143517239758     10.1342655098                           0.317212492627                          0.201791686499      
0.0146331276328     10.0718780803                           0.3154045472                            0.205748352546      
0.0149145311329     9.68336181903                           0.305491993357                          0.209705016631      
0.0151959344729     9.51708901856                           0.300919181868                          0.213661678716      
0.0154773376499     9.41238263343                           0.298014189765                          0.217618338764      
0.0157587406607     8.86105062317                           0.285741442107                          0.221574996735      
0.0160401435025     8.84429124605                           0.28455201041                           0.225531652593      
0.0163215461722     8.53813260868                           0.276376208154                          0.229488306301      
0.0166029486668     8.2597064059                            0.270885060627                          0.233444957819      
0.0168843509832     8.61433035476                           0.274968175854                          0.237401607111      
0.0171657531185     8.52857939208                           0.270883859214                          0.241358254139      
0.0174471550695     7.94831084821                           0.260266376138                          0.245314898864      
0.0177285568334     7.97738151898                           0.25831112286                           0.24927154125       
0.018009958407      7.76102683367                           0.254201009311                          0.253228181259      
0.0182913597874     7.33853525887                           0.245119554045                          0.257184818852      
0.0185727609715     7.29917506883                           0.242536011429                          0.261141453993      
0.0188541619564     6.89910572513                           0.234987314404                          0.265098086642      
0.0191355627389     7.00537347433                           0.234608631759                          0.269054716764      
0.0194169633161     6.80646914553                           0.230793779638                          0.273011344319      
0.019698363685      6.71482742262                           0.226593106623                          0.27696796927       
0.0199797638426     6.86058836531                           0.228429303104                          0.28092459158       
0.0202611637857     6.59363753617                           0.222757462469                          0.28488121121       
0.0205425635115     6.32065326924                           0.216500245213                          0.288837828123      
0.0208239630168     6.07147709496                           0.21137235322                           0.292794442282      
0.0211053622987     6.14201771308                           0.210381628918                          0.296751053648      
0.0213867613542     6.16569137557                           0.210735797565                          0.300707662183      
0.0216681601801     5.79380452137                           0.202692031059                          0.304664267851      
0.0219495587736     5.43326229496                           0.195126588814                          0.308620870613      
0.0222309571316     5.55052147682                           0.196498138988                          0.312577470432      
0.022512355251      5.1972773982                            0.188352129133                          0.316534067269      
0.0227937531289     5.18350782582                           0.188125956784                          0.320490661087      
0.0230751507623     5.13009750878                           0.185369104119                          0.324447251849      
0.023356548148      4.89380505561                           0.180295682358                          0.328403839516      
0.0236379452831     4.59492320161                           0.174146928903                          0.332360424052      
0.0239193421647     4.78099898121                           0.17612699769                           0.336317005417      
0.0242007387895     4.52833308533                           0.171423359602                          0.340273583575      
0.0244821351547     4.35850466082                           0.166151841951                          0.344230158487      
0.0247635312573     4.42744535882                           0.167416407544                          0.348186730116      
0.0250449270941     4.39482430762                           0.165984913042                          0.352143298425      
0.0253263226622     4.09317103016                           0.159113056981                          0.356099863375      
0.0256077179586     4.06633554523                           0.158269022122                          0.360056424929      
